================================================================================
Experiment Configuration
================================================================================
Dataset: rm-500
Model Family: gpt4all-j
Model Version: nomic-ai/gpt4all-j
Answer Mode: index
================================================================================
Experiment Appendix
================================================================================
>> QUESTION #1     | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.3993, -14.0357, -16.7912, -16.0419]
>> QUESTION #186   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.0628, -11.2652, -13.7762, -17.1057]
>> QUESTION #187   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.2443, -11.6017, -14.948, -15.8106]
>> QUESTION #188   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.5437, -12.5171, -14.7575, -14.0444]
>> QUESTION #189   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.4064, -11.8806, -15.2649, -15.2097]
>> QUESTION #190   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-9.8744, -11.4373, -13.8568, -13.6988]
>> QUESTION #191   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.4841, -11.8628, -14.0718, -13.1957]
>> QUESTION #192   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.4139, -11.5134, -14.2024, -14.1139]
>> QUESTION #193   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.4721, -13.2776, -15.3939, -15.5059]
>> QUESTION #194   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-12.1264, -15.5225, -16.0547, -17.2145]
>> QUESTION #195   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.1839, -11.0283, -13.8529, -13.4921]
>> QUESTION #196   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.1914, -12.9415, -14.9183, -13.9653]
>> QUESTION #197   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-9.8885, -12.2454, -14.048, -13.3022]
>> QUESTION #198   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.2294, -11.2516, -14.1643, -13.3403]
>> QUESTION #199   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.3451, -13.125, -14.4598, -12.7305]
>> QUESTION #200   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.2585, -13.672, -16.2642, -14.265]
>> QUESTION #201   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.9542, -14.0822, -15.2091, -14.5326]
>> QUESTION #202   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.0914, -12.2946, -15.2526, -14.6858]
>> QUESTION #203   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.9932, -10.4773, -11.9338, -13.0296]
>> QUESTION #204   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.7511, -12.5576, -14.5505, -14.6745]
>> QUESTION #205   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.9334, -12.1608, -14.5754, -14.4441]
>> QUESTION #206   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.1025, -14.3795, -16.8519, -16.428]
>> QUESTION #207   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.5637, -11.684, -14.0265, -13.2949]
>> QUESTION #208   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.3022, -12.3239, -15.6141, -14.8249]
>> QUESTION #209   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-9.3708, -13.0313, -14.2858, -14.4219]
>> QUESTION #210   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.1271, -13.9136, -15.9501, -14.8869]
>> QUESTION #211   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.9468, -10.2487, -13.613, -14.1418]
>> QUESTION #212   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.6299, -12.1421, -13.8947, -14.0986]
>> QUESTION #213   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.2283, -10.6562, -14.0893, -14.3259]
>> QUESTION #214   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.9109, -11.3529, -15.8813, -14.296]
>> QUESTION #215   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.8022, -11.484, -15.4731, -15.3405]
>> QUESTION #216   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.2556, -13.209, -14.9265, -14.6823]
>> QUESTION #217   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.3087, -13.1085, -14.4426, -15.8085]
>> QUESTION #218   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.514, -14.4141, -16.5076, -16.8637]
>> QUESTION #219   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.4301, -12.8714, -16.4238, -14.5688]
>> QUESTION #220   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.2901, -12.5906, -14.4103, -15.1875]
>> QUESTION #221   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.0665, -12.2978, -14.7667, -14.168]
>> QUESTION #222   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.6938, -12.8877, -15.1309, -14.9676]
>> QUESTION #223   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.349, -10.6483, -13.4323, -14.0079]
>> QUESTION #224   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.5706, -12.5274, -15.2309, -15.3779]
>> QUESTION #225   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.6389, -12.3173, -14.8657, -14.7642]
>> QUESTION #226   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-8.5073, -11.1477, -14.7428, -14.2279]
>> QUESTION #227   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.7884, -11.7547, -14.4226, -14.6536]
>> QUESTION #228   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.9062, -11.0037, -13.3148, -14.2938]
>> QUESTION #229   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.3322, -11.4101, -13.6972, -15.8299]
>> QUESTION #230   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.8024, -13.309, -15.3328, -16.4571]
>> QUESTION #231   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.4898, -11.6658, -14.7901, -14.067]
>> QUESTION #232   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.7783, -14.2851, -16.6392, -14.7387]
>> QUESTION #233   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.1328, -12.9979, -14.0919, -14.9283]
>> QUESTION #234   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.3854, -12.763, -14.7555, -15.3141]
>> QUESTION #235   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.1163, -12.345, -14.4708, -14.3781]
>> QUESTION #236   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-12.0608, -13.0666, -16.9245, -16.7561]
>> QUESTION #237   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-11.1603, -10.877, -13.5295, -13.0886]
>> QUESTION #238   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.1083, -12.9406, -13.7575, -14.6341]
>> QUESTION #239   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.157, -12.6008, -15.1129, -14.5671]
>> QUESTION #240   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.652, -13.3045, -15.6083, -14.7847]
>> QUESTION #241   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.7409, -11.2422, -15.1378, -14.5102]
>> QUESTION #242   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.7036, -11.788, -14.5536, -16.0683]
>> QUESTION #243   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.4592, -14.9553, -16.9619, -16.944]
>> QUESTION #244   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.4463, -12.7695, -14.6557, -13.4401]
>> QUESTION #245   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.2291, -13.3286, -13.562, -13.9674]
>> QUESTION #246   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.5218, -12.4207, -13.5107, -13.6384]
>> QUESTION #247   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.4037, -11.4169, -13.7345, -14.7131]
>> QUESTION #248   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.2263, -13.6193, -14.9365, -15.5591]
>> QUESTION #249   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.652, -12.4323, -15.5291, -14.5606]
>> QUESTION #250   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.2143, -13.1344, -16.24, -15.4472]
>> QUESTION #251   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.1813, -12.0319, -14.4356, -13.4913]
>> QUESTION #252   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.5941, -13.3682, -16.6534, -16.0425]
>> QUESTION #253   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.7503, -12.9392, -14.379, -14.5531]
>> QUESTION #254   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.9364, -12.6258, -16.3141, -16.3959]
>> QUESTION #255   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.2183, -9.9394, -12.6319, -12.6926]
>> QUESTION #256   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.4944, -12.7479, -13.8585, -15.3894]
>> QUESTION #257   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.3169, -11.3948, -14.8873, -15.5957]
>> QUESTION #258   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-12.1105, -15.2184, -17.4479, -17.2989]
>> QUESTION #259   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.4502, -12.4348, -14.1895, -14.9083]
>> QUESTION #260   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.0715, -10.9105, -13.1387, -14.1831]
>> QUESTION #261   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.4138, -12.7394, -15.482, -15.4975]
>> QUESTION #262   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.4263, -12.3487, -14.8371, -14.6687]
>> QUESTION #263   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.561, -14.0876, -16.2111, -16.0642]
>> QUESTION #264   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.0711, -14.8391, -16.4994, -16.7066]
>> QUESTION #265   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.2072, -12.1314, -16.3378, -16.4839]
>> QUESTION #266   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.9185, -13.7009, -14.1946, -14.4115]
>> QUESTION #267   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.0331, -10.9061, -13.4865, -13.2045]
>> QUESTION #268   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.1414, -15.3325, -16.7827, -15.0807]
>> QUESTION #269   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.9631, -12.0855, -14.2589, -14.1909]
>> QUESTION #270   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.2905, -12.4709, -15.4714, -15.5015]
>> QUESTION #271   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-10.0737, -9.8057, -13.6823, -12.579]
>> QUESTION #272   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.5291, -13.963, -15.5714, -14.8126]
>> QUESTION #273   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.4191, -15.3773, -18.1384, -16.9916]
>> QUESTION #274   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.4277, -12.9625, -16.7216, -16.3572]
>> QUESTION #275   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.394, -14.6944, -16.6289, -16.0765]
>> QUESTION #276   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.2018, -11.8283, -13.7566, -13.3172]
>> QUESTION #277   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.4117, -12.4699, -16.9066, -14.5457]
>> QUESTION #278   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.1921, -11.331, -15.6195, -15.7365]
>> QUESTION #279   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.1695, -12.497, -15.7658, -15.0478]
>> QUESTION #280   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.3948, -12.0643, -13.9381, -14.54]
>> QUESTION #281   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.7239, -12.9641, -14.3099, -15.3713]
>> QUESTION #282   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.8115, -13.0623, -15.7806, -14.9519]
>> QUESTION #283   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-9.955, -9.5607, -13.3449, -12.6205]
>> QUESTION #284   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.2922, -11.5042, -14.5656, -14.662]
>> QUESTION #285   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.7243, -12.0878, -13.6693, -13.3818]
>> QUESTION #286   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.5737, -11.3923, -14.4863, -13.9561]
>> QUESTION #287   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.4931, -12.0537, -13.8787, -13.4072]
>> QUESTION #288   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.3103, -13.6507, -16.5789, -15.0675]
>> QUESTION #289   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.277, -12.5227, -15.194, -14.8248]
>> QUESTION #290   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.9146, -12.8812, -14.7695, -14.31]
>> QUESTION #291   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.4538, -11.2166, -13.8519, -13.2728]
>> QUESTION #292   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.3721, -11.7473, -14.2128, -13.8309]
>> QUESTION #293   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.3265, -13.2963, -15.5161, -14.2507]
>> QUESTION #294   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.7509, -14.2197, -15.7213, -16.5693]
>> QUESTION #295   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.8327, -11.5684, -14.1309, -15.1682]
>> QUESTION #296   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.3028, -13.3283, -16.0085, -16.6473]
>> QUESTION #297   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-12.0368, -13.5415, -15.3774, -15.3276]
>> QUESTION #298   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.9131, -12.0172, -15.3081, -14.4637]
>> QUESTION #299   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.572, -12.094, -13.0417, -11.3183]
>> QUESTION #300   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.4324, -12.6246, -15.9455, -16.0292]
>> QUESTION #301   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.3778, -9.9559, -12.7532, -12.4466]
>> QUESTION #302   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.1462, -11.6799, -14.3459, -13.8137]
>> QUESTION #303   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.7711, -11.834, -14.0134, -13.3831]
>> QUESTION #304   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.2708, -13.3642, -14.1873, -14.9882]
>> QUESTION #305   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-12.755, -16.0466, -16.7252, -16.7017]
>> QUESTION #306   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.1892, -12.7821, -14.5492, -15.1346]
>> QUESTION #307   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.1029, -12.7873, -14.6003, -14.0145]
>> QUESTION #308   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-9.4395, -12.1824, -15.5188, -14.1956]
>> QUESTION #309   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.8318, -13.5655, -13.9679, -13.4086]
>> QUESTION #310   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.1333, -13.1693, -14.6789, -13.2221]
>> QUESTION #311   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.9747, -13.747, -15.7371, -14.5267]
>> QUESTION #312   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.4008, -13.9768, -14.1978, -15.2137]
>> QUESTION #313   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-12.5872, -13.3952, -16.1662, -12.6784]
>> QUESTION #314   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-11.6788, -11.1525, -14.3931, -15.1658]
>> QUESTION #315   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-11.9551, -11.6262, -13.8063, -14.764]
>> QUESTION #316   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.7334, -11.7573, -13.9249, -13.9177]
>> QUESTION #317   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-9.9543, -9.5053, -13.2377, -14.6929]
>> QUESTION #318   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.4726, -11.7047, -13.7977, -15.3986]
>> QUESTION #319   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.8916, -11.5944, -13.4279, -12.8878]
>> QUESTION #320   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.6281, -12.9841, -15.115, -14.5775]
>> QUESTION #321   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.7298, -12.2743, -15.2396, -14.1975]
>> QUESTION #322   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.7526, -11.5769, -13.2134, -13.5028]
>> QUESTION #323   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.1808, -11.292, -13.3321, -13.2221]
>> QUESTION #324   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.3164, -11.3558, -14.3497, -13.9005]
>> QUESTION #325   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.7347, -10.6051, -14.0524, -15.3077]
>> QUESTION #326   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.5192, -10.8982, -14.4326, -14.324]
>> QUESTION #327   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-9.6124, -11.4461, -14.9457, -13.5104]
>> QUESTION #328   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.8953, -14.426, -16.6615, -17.483]
>> QUESTION #329   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.7222, -14.614, -16.354, -16.0031]
>> QUESTION #330   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.185, -13.4142, -15.699, -15.8285]
>> QUESTION #331   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.9863, -11.521, -14.4024, -13.2604]
>> QUESTION #332   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.8408, -12.7628, -14.6758, -14.6615]
>> QUESTION #333   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.3271, -10.5521, -12.5188, -14.0014]
>> QUESTION #334   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.9448, -11.6053, -15.1859, -16.0081]
>> QUESTION #335   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.5644, -13.5513, -15.6968, -14.5343]
>> QUESTION #336   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.9913, -12.0549, -14.6954, -16.3131]
>> QUESTION #337   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-11.9671, -11.899, -14.3801, -13.8223]
>> QUESTION #338   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.1937, -12.5815, -14.9953, -15.5224]
>> QUESTION #339   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.2047, -13.618, -15.8171, -15.7587]
>> QUESTION #340   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.9626, -13.6205, -14.882, -13.9442]
>> QUESTION #341   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.6472, -12.7967, -14.6096, -13.6857]
>> QUESTION #342   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.8536, -12.0177, -14.4632, -14.4826]
>> QUESTION #343   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.5413, -13.4117, -15.7199, -14.2997]
>> QUESTION #344   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.6245, -12.3425, -15.1003, -15.2101]
>> QUESTION #345   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.5639, -11.6383, -14.9337, -15.608]
>> QUESTION #346   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.1104, -13.5628, -16.2085, -15.8494]
>> QUESTION #347   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.8818, -13.6354, -15.6679, -15.0761]
>> QUESTION #348   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.6812, -12.7459, -15.1499, -15.9714]
>> QUESTION #349   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.3617, -12.5889, -14.97, -13.6143]
>> QUESTION #350   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.2101, -12.1715, -15.3963, -14.8204]
>> QUESTION #351   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.5965, -12.1133, -13.3367, -16.719]
>> QUESTION #352   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.3048, -12.5149, -15.6244, -14.8978]
>> QUESTION #353   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-8.6489, -7.9413, -11.2078, -9.9663]
>> QUESTION #354   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.616, -12.0453, -14.4193, -14.2184]
>> QUESTION #355   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.3913, -13.6408, -15.7141, -16.5603]
>> QUESTION #356   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.2393, -12.8536, -15.194, -14.5696]
>> QUESTION #357   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.9331, -14.1275, -16.4057, -16.3382]
>> QUESTION #358   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.7128, -13.1608, -14.214, -15.2034]
>> QUESTION #359   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.2824, -13.3006, -15.9952, -12.3993]
>> QUESTION #360   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.0661, -11.7524, -13.9873, -13.7193]
>> QUESTION #361   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.322, -15.4985, -17.7679, -15.8714]
>> QUESTION #362   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-9.6131, -12.1757, -13.0942, -12.8024]
>> QUESTION #363   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.8899, -12.1668, -14.3518, -14.3869]
>> QUESTION #364   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.8719, -13.3609, -15.237, -15.2379]
>> QUESTION #365   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.1269, -12.9578, -15.948, -16.7516]
>> QUESTION #366   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.0817, -11.7405, -14.2204, -12.683]
>> QUESTION #367   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.9424, -12.218, -13.6738, -14.0675]
>> QUESTION #368   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.3276, -13.1836, -13.9235, -14.4521]
>> QUESTION #369   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.5309, -14.059, -15.6004, -15.278]
>> QUESTION #370   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.0514, -12.0035, -13.7963, -13.7908]
