================================================================================
Experiment Configuration
================================================================================
Dataset: rm-500
Model Family: gpt4all-j
Model Version: nomic-ai/gpt4all-j
Answer Mode: desc
================================================================================
Experiment Appendix
================================================================================
>> QUESTION #1     | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-17.5927, -18.5593, -17.3348, -25.1542]
>> QUESTION #186   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-14.6679, -17.113, -14.2319, -14.0062]
>> QUESTION #187   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-15.3545, -14.2498, -13.037, -20.1357]
>> QUESTION #188   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-14.9074, -14.6161, -13.2137, -15.0578]
>> QUESTION #189   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-15.2877, -16.4937, -19.8674, -15.5326]
>> QUESTION #190   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-19.4149, -14.7013, -14.0709, -18.8734]
>> QUESTION #191   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.0446, -11.2868, -11.8739, -13.4402]
>> QUESTION #192   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-13.8419, -17.1579, -16.6274, -13.4426]
>> QUESTION #193   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.4089, -12.4346, -13.2176, -12.8276]
>> QUESTION #194   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-9.2424, -10.3823, -11.1024, -10.1161]
>> QUESTION #195   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.5508, -14.8394, -12.9479, -13.5416]
>> QUESTION #196   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-14.5177, -14.1161, -14.1117, -13.6425]
>> QUESTION #197   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.7914, -12.2856, -11.8737, -10.5066]
>> QUESTION #198   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-13.2053, -11.2634, -13.4831, -14.4308]
>> QUESTION #199   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-17.0883, -14.611, -12.7072, -12.3545]
>> QUESTION #200   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-14.9935, -13.9497, -15.0751, -13.7763]
>> QUESTION #201   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-12.945, -14.3185, -15.1037, -16.3453]
>> QUESTION #202   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-13.9768, -11.5217, -11.6773, -13.6087]
>> QUESTION #203   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-14.2782, -15.7982, -14.7318, -14.6234]
>> QUESTION #204   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-15.439, -11.5203, -14.1241, -13.9957]
>> QUESTION #205   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.396, -9.5405, -10.8399, -9.2425]
>> QUESTION #206   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.5864, -11.5337, -15.5082, -14.4124]
>> QUESTION #207   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.9381, -14.5672, -12.2102, -13.2962]
>> QUESTION #208   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-18.2053, -15.8981, -17.6309, -18.6967]
>> QUESTION #209   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-13.1796, -13.6718, -13.348, -14.1506]
>> QUESTION #210   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-15.0499, -16.1115, -14.3892, -8.9842]
>> QUESTION #211   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-14.7335, -13.9726, -16.6074, -15.7105]
>> QUESTION #212   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-15.1389, -16.9344, -12.7886, -10.2699]
>> QUESTION #213   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-15.604, -14.5292, -14.4594, -16.0058]
>> QUESTION #214   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-15.0581, -15.9066, -14.9965, -18.0507]
>> QUESTION #215   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-14.7036, -16.412, -16.4765, -17.7858]
>> QUESTION #216   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-19.989, -13.0485, -12.4181, -14.0012]
>> QUESTION #217   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-17.5899, -14.8459, -14.3765, -16.554]
>> QUESTION #218   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-13.7848, -13.4269, -14.2619, -17.1743]
>> QUESTION #219   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.0249, -11.4757, -15.1971, -11.2817]
>> QUESTION #220   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-16.2428, -15.3863, -16.4371, -18.4408]
>> QUESTION #221   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-16.7305, -16.7423, -15.4839, -15.0989]
>> QUESTION #222   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-13.601, -14.4585, -14.4044, -15.1854]
>> QUESTION #223   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-14.947, -16.1361, -17.0566, -14.3136]
>> QUESTION #224   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-13.2466, -14.2866, -12.605, -14.1805]
>> QUESTION #225   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-15.5544, -13.9251, -13.1855, -12.9108]
>> QUESTION #226   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.8518, -13.3862, -13.6837, -12.1676]
>> QUESTION #227   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.2729, -9.7192, -8.7614, -10.3398]
>> QUESTION #228   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-9.5991, -13.3672, -9.5987, -11.1614]
>> QUESTION #229   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-13.8667, -15.6325, -15.3505, -13.8493]
>> QUESTION #230   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-13.9722, -13.7832, -13.9684, -13.7699]
>> QUESTION #231   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-14.5032, -11.8693, -11.3977, -11.6288]
>> QUESTION #232   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.2673, -16.0433, -14.5466, -15.6239]
>> QUESTION #233   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-13.949, -18.3866, -15.4783, -14.602]
>> QUESTION #234   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.0055, -10.8276, -9.4568, -12.1702]
>> QUESTION #235   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-15.8267, -14.5628, -15.1722, -15.6534]
>> QUESTION #236   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-18.9794, -19.4178, -15.4254, -15.0514]
>> QUESTION #237   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-14.6846, -12.1695, -12.3171, -14.1243]
>> QUESTION #238   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-13.4627, -14.719, -12.2762, -10.949]
>> QUESTION #239   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-14.0499, -15.2279, -13.4305, -15.948]
>> QUESTION #240   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-14.458, -14.7499, -13.5461, -13.531]
>> QUESTION #241   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.8103, -11.6434, -15.7019, -14.5796]
>> QUESTION #242   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.3711, -13.1476, -9.9432, -13.499]
>> QUESTION #243   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-14.0062, -12.197, -13.9708, -16.8516]
>> QUESTION #244   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-9.3131, -9.3177, -13.4346, -10.236]
>> QUESTION #245   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.0237, -11.9454, -11.4604, -13.5101]
>> QUESTION #246   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-14.5814, -14.5273, -15.5637, -15.4979]
>> QUESTION #247   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-14.2883, -12.6353, -13.282, -14.5083]
>> QUESTION #248   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.5819, -16.0878, -15.5561, -14.498]
>> QUESTION #249   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.0683, -17.5073, -15.7093, -17.6985]
>> QUESTION #250   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-17.7251, -12.6227, -10.7146, -11.2729]
>> QUESTION #251   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.1739, -13.9392, -11.1904, -12.922]
>> QUESTION #252   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-17.6579, -15.7828, -15.0011, -15.5919]
>> QUESTION #253   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-10.4289, -16.086, -13.843, -9.0129]
>> QUESTION #254   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-17.9549, -19.7088, -13.2035, -18.6026]
>> QUESTION #255   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.3546, -10.1484, -11.8803, -11.2416]
>> QUESTION #256   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-17.2074, -16.2643, -15.6057, -16.299]
>> QUESTION #257   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-13.5734, -13.8732, -12.7553, -14.1216]
>> QUESTION #258   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-14.7721, -14.4082, -14.7155, -13.8031]
>> QUESTION #259   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-18.1485, -15.6602, -14.7867, -20.5442]
>> QUESTION #260   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.2822, -11.5593, -13.853, -13.003]
>> QUESTION #261   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-14.9768, -12.2723, -14.623, -12.6454]
>> QUESTION #262   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-15.4188, -16.6903, -15.5124, -15.3877]
>> QUESTION #263   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.6413, -13.3773, -13.8093, -13.6942]
>> QUESTION #264   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-15.0098, -14.2206, -16.286, -19.4653]
>> QUESTION #265   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-16.0321, -15.3907, -12.4569, -17.6924]
>> QUESTION #266   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.213, -12.4227, -11.7213, -12.4961]
>> QUESTION #267   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-15.8113, -11.9969, -14.6653, -15.8264]
>> QUESTION #268   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-16.3146, -16.5426, -17.3168, -19.2326]
>> QUESTION #269   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-12.7793, -13.1168, -12.9028, -16.353]
>> QUESTION #270   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-14.7845, -16.3204, -16.6866, -17.0193]
>> QUESTION #271   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.2036, -13.8273, -15.7105, -15.8711]
>> QUESTION #272   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-24.3402, -19.5947, -17.4535, -16.5915]
>> QUESTION #273   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-19.0544, -10.8186, -12.244, -12.4772]
>> QUESTION #274   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.0705, -8.4052, -14.3171, -19.1509]
>> QUESTION #275   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-17.4241, -17.0234, -15.2863, -16.6083]
>> QUESTION #276   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-16.3828, -17.0741, -16.864, -17.4311]
>> QUESTION #277   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-14.3078, -11.7876, -19.8284, -22.7916]
>> QUESTION #278   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.0675, -13.2511, -17.8519, -14.5301]
>> QUESTION #279   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-15.054, -11.6684, -14.5585, -15.0706]
>> QUESTION #280   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-14.68, -14.366, -13.3743, -14.8764]
>> QUESTION #281   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.1341, -14.0122, -8.9148, -8.4411]
>> QUESTION #282   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-14.5902, -12.2335, -12.1917, -19.0844]
>> QUESTION #283   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-11.6612, -11.3142, -11.164, -12.181]
>> QUESTION #284   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.3557, -15.2613, -13.0841, -18.8901]
>> QUESTION #285   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-15.0571, -13.656, -14.0448, -13.7311]
>> QUESTION #286   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-12.6642, -13.4212, -11.8033, -15.4762]
>> QUESTION #287   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-15.04, -13.5593, -13.4792, -17.4411]
>> QUESTION #288   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-14.0479, -14.3755, -15.4991, -16.5252]
>> QUESTION #289   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-16.3936, -15.1493, -17.2613, -13.9482]
>> QUESTION #290   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-14.526, -17.2567, -16.4528, -16.327]
>> QUESTION #291   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.0769, -12.1301, -11.9555, -19.0936]
>> QUESTION #292   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.3995, -13.4389, -14.2198, -12.4778]
>> QUESTION #293   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-15.9365, -15.1676, -14.6753, -13.6982]
>> QUESTION #294   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-15.7943, -15.2193, -14.8832, -16.5611]
>> QUESTION #295   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-17.9972, -19.4257, -18.0746, -17.722]
>> QUESTION #296   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-17.0817, -16.5057, -17.3548, -19.4316]
>> QUESTION #297   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-15.5753, -19.3643, -15.9196, -17.9529]
>> QUESTION #298   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-18.7032, -15.1235, -15.8627, -15.9909]
>> QUESTION #299   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-17.9532, -17.6847, -11.7129, -13.7112]
>> QUESTION #300   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-13.8721, -14.3328, -12.9164, -13.6435]
>> QUESTION #301   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-14.1384, -15.2535, -13.2844, -14.5351]
>> QUESTION #302   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-15.5993, -15.2989, -13.9526, -14.2385]
>> QUESTION #303   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-14.013, -14.0098, -17.3374, -13.9645]
>> QUESTION #304   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-14.3656, -14.5745, -13.135, -11.8699]
>> QUESTION #305   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-15.3828, -15.855, -19.615, -17.1518]
>> QUESTION #306   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-21.4353, -20.388, -19.458, -19.4348]
>> QUESTION #307   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.9978, -10.7772, -10.4506, -13.7592]
>> QUESTION #308   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.4663, -10.9097, -10.9552, -11.334]
>> QUESTION #309   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.8854, -14.0405, -14.4214, -13.3381]
>> QUESTION #310   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-15.4731, -15.4882, -14.5858, -15.1485]
>> QUESTION #311   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-12.6261, -11.2962, -13.6291, -12.6368]
>> QUESTION #312   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-13.9455, -14.8994, -13.8232, -13.1594]
>> QUESTION #313   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-15.5559, -15.2021, -15.4664, -16.7034]
>> QUESTION #314   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-14.6041, -14.5529, -15.6872, -12.5208]
>> QUESTION #315   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.3503, -12.4488, -11.4206, -14.8252]
>> QUESTION #316   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.9985, -11.5191, -11.3901, -10.4441]
>> QUESTION #317   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-14.3232, -12.8427, -13.6411, -15.7193]
>> QUESTION #318   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-15.2477, -14.2856, -14.4932, -14.2637]
>> QUESTION #319   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-16.1212, -16.1129, -16.2142, -16.5323]
>> QUESTION #320   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-15.1535, -10.4573, -6.1787, -15.1204]
>> QUESTION #321   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-15.8332, -15.4492, -15.0701, -13.1091]
>> QUESTION #322   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-18.1447, -17.1169, -17.7153, -18.1034]
>> QUESTION #323   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.3472, -15.0182, -16.7256, -14.0168]
>> QUESTION #324   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-16.2133, -15.4617, -15.2861, -15.4498]
>> QUESTION #325   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-19.1908, -14.2487, -18.1703, -14.7002]
>> QUESTION #326   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-15.5349, -15.9031, -13.9887, -16.092]
>> QUESTION #327   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-13.4424, -14.5186, -13.1012, -13.3145]
>> QUESTION #328   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-24.0022, -14.5839, -11.3878, -14.7931]
>> QUESTION #329   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-16.3052, -18.2314, -12.4277, -16.5533]
>> QUESTION #330   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-14.2297, -17.3993, -15.0751, -13.9069]
>> QUESTION #331   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-14.5723, -15.8302, -16.4125, -14.1306]
>> QUESTION #332   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-15.8226, -15.5483, -15.1799, -14.8651]
>> QUESTION #333   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-16.7647, -18.018, -17.4419, -15.5607]
>> QUESTION #334   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-13.5538, -14.1924, -13.7456, -11.1062]
>> QUESTION #335   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.0997, -14.915, -14.2947, -14.786]
>> QUESTION #336   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-15.343, -14.63, -16.4024, -14.9979]
>> QUESTION #337   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-15.6095, -16.8571, -16.2811, -17.159]
>> QUESTION #338   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-17.3576, -16.9486, -17.9066, -16.5074]
>> QUESTION #339   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.4109, -11.4632, -11.624, -11.9891]
>> QUESTION #340   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-13.9128, -13.2489, -11.0126, -14.9161]
>> QUESTION #341   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-13.1049, -12.8809, -13.3107, -11.3574]
>> QUESTION #342   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-16.2932, -16.6443, -16.203, -16.3662]
>> QUESTION #343   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-14.1572, -14.2131, -14.464, -14.6996]
>> QUESTION #344   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-13.0075, -14.6709, -11.2268, -14.6809]
>> QUESTION #345   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.6711, -11.3511, -11.0801, -13.0944]
>> QUESTION #346   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-16.3781, -14.8526, -15.7702, -16.4374]
>> QUESTION #347   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-16.568, -18.3916, -13.9726, -16.2446]
>> QUESTION #348   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-13.4135, -10.9246, -15.6954, -14.4964]
>> QUESTION #349   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-17.864, -13.5989, -12.7061, -13.0834]
>> QUESTION #350   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-14.9495, -14.6148, -15.2434, -14.4054]
>> QUESTION #351   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-14.4932, -12.6325, -14.3761, -17.0997]
>> QUESTION #352   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.2948, -10.5479, -11.7457, -12.5663]
>> QUESTION #353   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-12.0563, -10.1859, -11.989, -13.2992]
>> QUESTION #354   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-14.8449, -14.7279, -14.8284, -14.6973]
>> QUESTION #355   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-14.92, -15.6104, -14.293, -16.4241]
>> QUESTION #356   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-14.0141, -10.8111, -14.1173, -14.1472]
>> QUESTION #357   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-19.0575, -16.0333, -10.1827, -12.8589]
>> QUESTION #358   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-13.7576, -14.1049, -13.9931, -12.9059]
>> QUESTION #359   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-15.2023, -11.0604, -11.9466, -13.3446]
>> QUESTION #360   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-13.2016, -13.8395, -13.0625, -14.1785]
>> QUESTION #361   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-15.2095, -18.4608, -13.7521, -14.218]
>> QUESTION #362   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-14.7504, -16.3128, -18.0579, -16.204]
>> QUESTION #363   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-13.5606, -12.9133, -14.0311, -11.4824]
>> QUESTION #364   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-15.4703, -14.2384, -15.4097, -16.292]
>> QUESTION #365   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-15.3535, -15.0738, -16.8647, -16.1811]
>> QUESTION #366   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.1385, -14.7716, -14.0584, -13.1866]
>> QUESTION #367   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-13.5361, -13.2011, -13.8403, -12.086]
>> QUESTION #368   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-14.7735, -15.8189, -15.797, -15.5398]
>> QUESTION #369   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-14.7638, -13.9425, -16.1007, -16.4297]
>> QUESTION #370   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-13.6368, -13.9562, -13.4819, -13.2385]
