================================================================================
Experiment Configuration
================================================================================
Dataset: RACE-500
Model Family: gpt-j
Model Version: EleutherAI/gpt-j-6B
Answer Mode: index
================================================================================
Experiment Appendix
================================================================================
>> QUESTION #1     | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.2855, -7.9701, -9.3366, -9.1074]
>> QUESTION #186   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.4282, -8.2152, -10.0102, -8.0202]
>> QUESTION #187   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.9121, -7.6765, -7.8171, -8.6571]
>> QUESTION #188   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-5.2534, -7.566, -8.6916, -8.0517]
>> QUESTION #189   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.2919, -6.5125, -7.9776, -8.3072]
>> QUESTION #190   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-5.5838, -6.0092, -7.079, -7.55]
>> QUESTION #191   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.0883, -7.7181, -8.2744, -7.9894]
>> QUESTION #192   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.1201, -7.6078, -8.9383, -9.7381]
>> QUESTION #193   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.0675, -7.3725, -7.4881, -8.5184]
>> QUESTION #194   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-5.6658, -8.3346, -7.0752, -8.3326]
>> QUESTION #195   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.6129, -6.879, -7.9669, -7.9272]
>> QUESTION #196   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-4.9725, -5.4195, -6.4535, -7.5092]
>> QUESTION #197   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.4025, -7.9398, -8.235, -9.8089]
>> QUESTION #198   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.3856, -8.0297, -9.1241, -9.7109]
>> QUESTION #199   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.0452, -6.3921, -8.0442, -8.3952]
>> QUESTION #200   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.9361, -8.0126, -11.4067, -8.6502]
>> QUESTION #201   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.6558, -9.0938, -9.7682, -10.1024]
>> QUESTION #202   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.588, -8.0282, -8.9835, -9.8811]
>> QUESTION #203   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.2222, -7.483, -7.9036, -7.882]
>> QUESTION #204   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.7559, -7.6313, -8.0519, -9.4652]
>> QUESTION #205   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.505, -7.5243, -8.2978, -8.7603]
>> QUESTION #206   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-4.8683, -7.0482, -7.4531, -8.48]
>> QUESTION #207   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.5804, -7.6513, -8.7216, -8.7585]
>> QUESTION #208   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.1062, -7.3573, -9.2763, -9.7092]
>> QUESTION #209   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.2854, -8.2639, -8.6946, -8.5231]
>> QUESTION #210   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.7792, -7.744, -8.8148, -9.2773]
>> QUESTION #211   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.4282, -6.673, -6.8281, -7.83]
>> QUESTION #212   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-5.1275, -6.1392, -6.6448, -8.0534]
>> QUESTION #213   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.9324, -6.865, -7.9597, -8.862]
>> QUESTION #214   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.0622, -8.3819, -9.3368, -9.9725]
>> QUESTION #215   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.7496, -7.281, -8.297, -8.8302]
>> QUESTION #216   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-5.0275, -6.7665, -7.678, -8.4283]
>> QUESTION #217   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-6.2041, -5.7138, -6.7829, -7.7082]
>> QUESTION #218   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.4265, -8.7547, -9.9858, -10.802]
>> QUESTION #219   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.189, -8.3265, -9.523, -9.42]
>> QUESTION #220   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.5029, -8.0285, -7.7221, -8.2759]
>> QUESTION #221   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-6.2925, -5.9646, -7.473, -7.6132]
>> QUESTION #222   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-5.7911, -8.2535, -8.4722, -8.8322]
>> QUESTION #223   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.5215, -7.8145, -7.1716, -8.6813]
>> QUESTION #224   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.2613, -7.4511, -8.5878, -9.0493]
>> QUESTION #225   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.4394, -7.9267, -9.3719, -8.6406]
>> QUESTION #226   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-4.8186, -5.7567, -7.3425, -7.3944]
>> QUESTION #227   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.2809, -6.5829, -7.4475, -7.9258]
>> QUESTION #228   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-4.8568, -5.8668, -7.2752, -7.6258]
>> QUESTION #229   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.6306, -7.3328, -8.2648, -9.2694]
>> QUESTION #230   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.9673, -7.652, -7.8517, -8.954]
>> QUESTION #231   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.3474, -7.2698, -8.3666, -9.1733]
>> QUESTION #232   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.5357, -7.2587, -7.5014, -7.8534]
>> QUESTION #233   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-5.6162, -6.1592, -8.3661, -8.2299]
>> QUESTION #234   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.1645, -7.2611, -7.7331, -8.2273]
>> QUESTION #235   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.7599, -8.3348, -8.4357, -9.0111]
>> QUESTION #236   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.2773, -7.746, -8.8567, -9.2242]
>> QUESTION #237   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.6403, -7.7296, -7.5805, -7.7682]
>> QUESTION #238   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.2136, -7.2448, -8.5362, -9.1078]
>> QUESTION #239   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.5876, -7.7492, -9.112, -9.1631]
>> QUESTION #240   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.7793, -8.4787, -9.2969, -9.038]
>> QUESTION #241   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-6.242, -6.2006, -7.8247, -8.8232]
>> QUESTION #242   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.3658, -7.5853, -7.3916, -9.8466]
>> QUESTION #243   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-4.628, -8.7281, -9.5754, -10.4903]
>> QUESTION #244   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.0662, -7.0192, -8.526, -8.0581]
>> QUESTION #245   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.1585, -8.2838, -8.4511, -9.0692]
>> QUESTION #246   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.9416, -7.4369, -8.2501, -8.8233]
>> QUESTION #247   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.1108, -7.7015, -8.8208, -8.6956]
>> QUESTION #248   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.7212, -7.6, -8.7584, -9.0182]
>> QUESTION #249   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-4.3779, -6.4188, -7.2387, -8.7344]
>> QUESTION #250   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.5871, -8.5704, -10.1216, -10.2171]
>> QUESTION #251   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-5.9287, -7.3207, -7.0253, -9.1942]
>> QUESTION #252   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.1886, -8.5206, -10.4778, -8.3163]
>> QUESTION #253   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.4447, -6.2049, -6.9058, -7.228]
>> QUESTION #254   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.842, -8.1048, -9.4026, -9.4444]
>> QUESTION #255   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.2556, -6.1214, -7.4579, -7.5227]
>> QUESTION #256   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.4524, -8.9327, -8.9934, -9.8046]
>> QUESTION #257   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.3176, -8.3644, -8.7046, -9.5887]
>> QUESTION #258   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-5.6172, -7.8385, -8.4463, -9.1131]
>> QUESTION #259   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.7029, -7.6604, -8.4715, -9.1044]
>> QUESTION #260   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.4231, -7.555, -7.5755, -9.1069]
>> QUESTION #261   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.3504, -7.1278, -9.0732, -10.4878]
>> QUESTION #262   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.3791, -7.8244, -9.1495, -9.2048]
>> QUESTION #263   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.4897, -7.6328, -7.879, -7.189]
>> QUESTION #264   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.72, -8.5323, -9.3061, -8.8656]
>> QUESTION #265   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.9557, -7.8279, -8.9791, -9.3469]
>> QUESTION #266   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.8896, -7.8813, -8.4521, -9.1068]
>> QUESTION #267   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.1599, -6.9003, -6.5505, -7.1788]
>> QUESTION #268   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.3594, -8.2166, -8.4755, -8.4645]
>> QUESTION #269   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-4.9421, -5.7583, -6.0524, -6.2183]
>> QUESTION #270   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.0266, -7.7006, -7.8913, -8.0829]
>> QUESTION #271   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.3527, -6.5635, -9.7235, -9.0137]
>> QUESTION #272   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.4658, -7.2453, -8.4799, -9.8487]
>> QUESTION #273   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.0657, -8.7414, -9.5232, -10.4688]
>> QUESTION #274   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.0846, -6.8399, -8.2213, -8.2123]
>> QUESTION #275   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.8405, -9.1566, -10.0069, -9.4627]
>> QUESTION #276   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-5.5373, -7.5372, -8.5517, -8.3262]
>> QUESTION #277   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.5763, -8.492, -9.9756, -9.0969]
>> QUESTION #278   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-5.7003, -5.6684, -7.9199, -7.5464]
>> QUESTION #279   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.62, -8.6675, -9.2809, -10.2098]
>> QUESTION #280   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.1257, -7.3197, -8.2691, -7.5784]
>> QUESTION #281   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.1937, -7.0855, -7.0359, -8.7253]
>> QUESTION #282   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.9877, -6.6657, -8.209, -9.049]
>> QUESTION #283   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.8711, -6.8287, -9.3222, -8.4463]
>> QUESTION #284   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.6968, -5.7875, -7.907, -7.9251]
>> QUESTION #285   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.4578, -5.9001, -7.7463, -8.2184]
>> QUESTION #286   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.6572, -7.7808, -8.8235, -9.1279]
>> QUESTION #287   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.9165, -6.6574, -7.2711, -9.3571]
>> QUESTION #288   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.965, -8.0349, -9.0307, -8.9214]
>> QUESTION #289   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.9072, -8.0477, -9.0967, -9.7027]
>> QUESTION #290   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.2135, -7.9139, -8.6055, -8.4421]
>> QUESTION #291   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.2823, -9.003, -7.6046, -9.646]
>> QUESTION #292   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.8966, -7.3432, -8.6009, -8.0568]
>> QUESTION #293   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.9477, -8.6023, -9.0267, -9.2404]
>> QUESTION #294   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.1702, -5.8593, -7.051, -7.1278]
>> QUESTION #295   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.9379, -6.7572, -7.1032, -8.3782]
>> QUESTION #296   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.1079, -9.5933, -9.7597, -10.1062]
>> QUESTION #297   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.7052, -7.1286, -8.9899, -8.8054]
>> QUESTION #298   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.033, -6.961, -8.1829, -8.3223]
>> QUESTION #299   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-5.2334, -7.5688, -7.0776, -7.423]
>> QUESTION #300   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-5.9395, -7.3473, -8.2457, -8.9877]
>> QUESTION #301   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.1118, -7.7057, -8.4633, -8.9042]
>> QUESTION #302   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.3727, -8.5049, -9.2013, -9.1737]
>> QUESTION #303   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.0548, -6.5414, -7.2887, -7.7781]
>> QUESTION #304   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.1722, -7.2062, -8.0175, -8.5716]
>> QUESTION #305   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.1361, -10.0099, -10.082, -11.2634]
>> QUESTION #306   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.0997, -7.9393, -9.1263, -9.2055]
>> QUESTION #307   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.2987, -8.0546, -8.3205, -8.4721]
>> QUESTION #308   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-4.7069, -6.3175, -8.3674, -8.1838]
>> QUESTION #309   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.2468, -7.4736, -9.1002, -9.2751]
>> QUESTION #310   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.9495, -7.3885, -7.5558, -7.9964]
>> QUESTION #311   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.5463, -8.4332, -9.4964, -10.0177]
>> QUESTION #312   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.1975, -6.8854, -6.3494, -6.8281]
>> QUESTION #313   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.4685, -8.8667, -9.1208, -8.6695]
>> QUESTION #314   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.0921, -7.2062, -8.1583, -8.2904]
>> QUESTION #315   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.4166, -7.1995, -7.8844, -7.6243]
>> QUESTION #316   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-4.9996, -6.6024, -7.7285, -7.7891]
>> QUESTION #317   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.633, -7.6544, -8.5244, -9.4211]
>> QUESTION #318   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.128, -5.4876, -6.9873, -7.8592]
>> QUESTION #319   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.6657, -8.0426, -8.6941, -8.4295]
>> QUESTION #320   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.6157, -7.7275, -8.8436, -8.5693]
>> QUESTION #321   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.3923, -7.6363, -8.4026, -8.1886]
>> QUESTION #322   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.0477, -6.2114, -7.3486, -8.2937]
>> QUESTION #323   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.1823, -7.4049, -7.9073, -9.1767]
>> QUESTION #324   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.208, -7.6953, -8.6349, -9.2995]
>> QUESTION #325   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.1679, -6.0934, -7.3086, -7.8018]
>> QUESTION #326   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.1015, -7.5316, -8.8771, -9.0772]
>> QUESTION #327   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-4.8694, -5.569, -7.2637, -7.521]
>> QUESTION #328   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.1371, -8.4783, -8.5992, -8.3759]
>> QUESTION #329   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.5109, -6.7143, -7.7582, -8.0987]
>> QUESTION #330   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.5192, -8.0215, -8.3485, -9.6734]
>> QUESTION #331   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-5.5447, -5.1695, -7.1016, -7.6024]
>> QUESTION #332   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-5.6601, -5.7006, -6.9721, -7.9367]
>> QUESTION #333   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-7.0758, -6.6637, -8.3554, -8.4793]
>> QUESTION #334   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-5.6215, -6.0409, -7.0352, -6.1112]
>> QUESTION #335   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.8394, -7.5112, -9.0083, -8.8704]
>> QUESTION #336   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-6.9246, -6.4531, -8.8894, -9.3753]
>> QUESTION #337   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.2236, -7.5276, -8.3371, -8.9273]
>> QUESTION #338   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.4513, -6.3265, -7.5465, -7.9015]
>> QUESTION #339   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.2764, -7.6904, -8.0205, -8.4115]
>> QUESTION #340   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.4145, -7.2415, -8.775, -9.0018]
>> QUESTION #341   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-5.5118, -7.782, -8.1863, -7.986]
>> QUESTION #342   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.5243, -8.2165, -9.5119, -8.7388]
>> QUESTION #343   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.0421, -8.5643, -8.9629, -9.4195]
>> QUESTION #344   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-5.2105, -5.5134, -7.5708, -7.5369]
>> QUESTION #345   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.9223, -7.8876, -9.7849, -9.227]
>> QUESTION #346   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.3838, -7.9239, -9.9121, -8.8637]
>> QUESTION #347   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.3617, -7.1716, -7.3267, -6.8706]
>> QUESTION #348   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.1361, -6.9437, -8.4171, -8.7126]
>> QUESTION #349   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.9041, -7.7806, -8.3867, -7.7481]
>> QUESTION #350   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-5.7916, -7.8252, -9.6173, -9.0955]
>> QUESTION #351   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.6537, -7.5868, -7.6427, -8.5159]
>> QUESTION #352   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.5059, -8.2579, -8.113, -9.5462]
>> QUESTION #353   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-5.2673, -4.9295, -7.1685, -7.2658]
>> QUESTION #354   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.3239, -6.8852, -8.5708, -6.9561]
>> QUESTION #355   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.162, -6.7636, -8.1703, -8.204]
>> QUESTION #356   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.7887, -7.6969, -8.9526, -8.939]
>> QUESTION #357   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.0537, -8.4257, -9.834, -9.4219]
>> QUESTION #358   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-5.8224, -7.7867, -8.0489, -8.5198]
>> QUESTION #359   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.0558, -7.3642, -8.191, -8.8697]
>> QUESTION #360   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.6316, -7.4109, -8.9132, -8.636]
>> QUESTION #361   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.1664, -8.4497, -10.2388, -10.3569]
>> QUESTION #362   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-5.4823, -7.7822, -7.7219, -8.8118]
>> QUESTION #363   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.75, -6.9211, -7.3135, -7.689]
>> QUESTION #364   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.8287, -8.6125, -10.0121, -9.2117]
>> QUESTION #365   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.3013, -8.2305, -9.5068, -9.3976]
>> QUESTION #366   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.7144, -7.7966, -9.0682, -8.7934]
>> QUESTION #367   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.4447, -8.3604, -9.5426, -8.7276]
>> QUESTION #368   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.6601, -6.7889, -8.1306, -8.174]
>> QUESTION #369   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.4915, -9.184, -10.1284, -9.6907]
>> QUESTION #370   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.513, -7.1956, -7.9096, -8.4147]
