================================================================================
Experiment Configuration
================================================================================
Dataset: RACE-500
Model Family: gpt-j
Model Version: EleutherAI/gpt-j-6B
Answer Mode: desc
================================================================================
Experiment Appendix
================================================================================
>> QUESTION #1     | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.8657, -11.9946, -10.1045, -16.1281]
>> QUESTION #186   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-11.5644, -12.4409, -11.4408, -11.2703]
>> QUESTION #187   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-12.7858, -12.3042, -11.6239, -16.3528]
>> QUESTION #188   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.4152, -12.2592, -10.8773, -12.4692]
>> QUESTION #189   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.4779, -14.0494, -14.8356, -10.7359]
>> QUESTION #190   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-14.4734, -11.6261, -11.7766, -12.988]
>> QUESTION #191   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.4524, -10.7634, -10.3291, -10.8486]
>> QUESTION #192   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.8826, -13.7411, -14.8103, -11.5778]
>> QUESTION #193   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.7794, -11.0317, -11.061, -10.9812]
>> QUESTION #194   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-9.8207, -10.672, -10.0076, -6.6469]
>> QUESTION #195   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-13.4957, -14.0767, -13.7881, -11.2779]
>> QUESTION #196   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.3656, -10.6925, -11.2735, -11.3842]
>> QUESTION #197   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.2829, -10.1647, -10.7698, -11.393]
>> QUESTION #198   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.5185, -10.8806, -12.3154, -12.91]
>> QUESTION #199   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-13.8322, -12.6004, -10.5585, -10.3376]
>> QUESTION #200   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-11.5983, -11.0923, -12.0387, -11.6569]
>> QUESTION #201   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.6303, -12.41, -12.486, -11.5035]
>> QUESTION #202   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-13.3085, -11.5539, -11.4311, -12.6982]
>> QUESTION #203   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.8898, -12.4642, -12.3048, -11.8198]
>> QUESTION #204   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.2835, -10.0171, -10.5569, -10.6083]
>> QUESTION #205   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.3103, -9.4238, -9.7978, -8.8338]
>> QUESTION #206   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.7111, -10.6508, -13.4855, -14.5681]
>> QUESTION #207   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.8264, -12.0917, -11.0691, -10.921]
>> QUESTION #208   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-14.3786, -14.3097, -13.503, -16.1425]
>> QUESTION #209   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.4372, -11.6098, -11.4263, -11.9287]
>> QUESTION #210   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-8.8813, -13.358, -12.9555, -8.1587]
>> QUESTION #211   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-11.9418, -11.4969, -12.4102, -12.216]
>> QUESTION #212   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.6601, -14.4652, -10.952, -8.4214]
>> QUESTION #213   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.831, -11.1644, -11.5442, -11.6217]
>> QUESTION #214   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.725, -13.241, -12.0332, -13.6882]
>> QUESTION #215   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.3366, -13.7095, -13.8495, -14.5873]
>> QUESTION #216   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-13.9335, -10.7107, -10.0873, -11.1175]
>> QUESTION #217   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.1609, -10.5684, -10.966, -11.1257]
>> QUESTION #218   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.5074, -11.4755, -11.154, -13.033]
>> QUESTION #219   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-10.5339, -9.4318, -11.6012, -10.1887]
>> QUESTION #220   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.8964, -12.7315, -12.9978, -13.5534]
>> QUESTION #221   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.8053, -13.0072, -12.2656, -12.1168]
>> QUESTION #222   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.6346, -11.8732, -12.0599, -12.4726]
>> QUESTION #223   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.3401, -12.9636, -13.6377, -11.8224]
>> QUESTION #224   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-10.0739, -11.5646, -9.7988, -10.1033]
>> QUESTION #225   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.3994, -11.6009, -11.1438, -9.9411]
>> QUESTION #226   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.2476, -10.8638, -10.8246, -9.479]
>> QUESTION #227   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.2112, -9.635, -9.1155, -10.3283]
>> QUESTION #228   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-13.9419, -15.8508, -14.9436, -13.2197]
>> QUESTION #229   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.5612, -11.0138, -10.388, -10.4058]
>> QUESTION #230   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-12.0544, -12.464, -12.5989, -11.9083]
>> QUESTION #231   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.4647, -9.3702, -10.4365, -9.6679]
>> QUESTION #232   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.5473, -13.1467, -12.5665, -12.799]
>> QUESTION #233   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.493, -11.9647, -11.4543, -11.0275]
>> QUESTION #234   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.7212, -9.633, -11.8524, -10.3203]
>> QUESTION #235   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.2798, -11.6292, -11.7665, -12.2148]
>> QUESTION #236   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.9001, -12.418, -10.3151, -10.6677]
>> QUESTION #237   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-11.679, -10.7076, -10.9133, -10.8418]
>> QUESTION #238   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-13.2472, -13.8939, -13.5638, -11.2515]
>> QUESTION #239   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.2256, -11.6648, -11.1586, -12.0851]
>> QUESTION #240   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-11.7523, -11.95, -10.3707, -10.0968]
>> QUESTION #241   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.4569, -9.1877, -10.9334, -10.8387]
>> QUESTION #242   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-9.245, -10.4293, -7.448, -8.8456]
>> QUESTION #243   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-11.0558, -10.2684, -11.2988, -12.6211]
>> QUESTION #244   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-8.7353, -8.4839, -11.4626, -7.8891]
>> QUESTION #245   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.5778, -10.7612, -10.3926, -11.6399]
>> QUESTION #246   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.1241, -9.4697, -10.1102, -9.9142]
>> QUESTION #247   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.2422, -10.8611, -10.1858, -11.5036]
>> QUESTION #248   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.8558, -11.8734, -12.3629, -11.1297]
>> QUESTION #249   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.4502, -16.0644, -12.4494, -16.5736]
>> QUESTION #250   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-9.5457, -8.0414, -7.6246, -7.7444]
>> QUESTION #251   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-9.8013, -12.408, -9.8197, -10.8144]
>> QUESTION #252   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-13.0037, -12.488, -11.8581, -12.0392]
>> QUESTION #253   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-11.4353, -12.3816, -11.8664, -8.8998]
>> QUESTION #254   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-14.7188, -15.4495, -10.8241, -15.5493]
>> QUESTION #255   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.6277, -9.5852, -11.069, -10.6018]
>> QUESTION #256   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.2417, -11.7762, -11.0967, -11.9612]
>> QUESTION #257   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-10.8074, -11.4072, -10.8525, -10.569]
>> QUESTION #258   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.5184, -11.118, -11.7515, -11.7802]
>> QUESTION #259   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.6895, -10.4086, -10.5376, -15.1367]
>> QUESTION #260   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.0492, -9.4288, -12.3028, -10.3973]
>> QUESTION #261   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-11.9631, -8.4403, -11.9151, -9.1845]
>> QUESTION #262   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.242, -12.1575, -11.7926, -11.8246]
>> QUESTION #263   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.6034, -9.1393, -8.3816, -8.5751]
>> QUESTION #264   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-11.3779, -10.4165, -11.7814, -14.4502]
>> QUESTION #265   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-14.7604, -12.3017, -13.0608, -13.9527]
>> QUESTION #266   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.8402, -10.8713, -10.1105, -11.2614]
>> QUESTION #267   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-13.3216, -11.0768, -12.6526, -14.5535]
>> QUESTION #268   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-11.5555, -10.2165, -11.6086, -12.5832]
>> QUESTION #269   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.2253, -10.1408, -10.7431, -11.8333]
>> QUESTION #270   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.4145, -12.6197, -13.4378, -13.4673]
>> QUESTION #271   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-11.0121, -10.7558, -11.9378, -12.2813]
>> QUESTION #272   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-17.9615, -14.3102, -13.7368, -12.401]
>> QUESTION #273   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-15.1256, -10.2376, -9.8481, -11.0355]
>> QUESTION #274   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-12.5368, -10.7899, -12.2433, -16.5351]
>> QUESTION #275   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-13.2196, -13.6379, -11.8607, -12.5824]
>> QUESTION #276   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-13.6261, -13.8504, -14.1921, -14.2963]
>> QUESTION #277   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-11.687, -10.0164, -13.7073, -16.0407]
>> QUESTION #278   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.4798, -12.3762, -15.6506, -12.2359]
>> QUESTION #279   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.9258, -10.0672, -11.1258, -11.0264]
>> QUESTION #280   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.5737, -11.3305, -10.8484, -11.8412]
>> QUESTION #281   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.3055, -10.8741, -7.3994, -9.3554]
>> QUESTION #282   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-13.1849, -11.3473, -12.0545, -13.8888]
>> QUESTION #283   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.2939, -9.535, -10.0948, -10.5421]
>> QUESTION #284   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.4213, -12.2886, -10.7139, -13.0317]
>> QUESTION #285   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.0054, -11.257, -11.4583, -11.1217]
>> QUESTION #286   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-11.237, -11.5259, -10.8029, -11.5264]
>> QUESTION #287   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.7632, -12.809, -11.3841, -14.6572]
>> QUESTION #288   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.1561, -11.2345, -10.6753, -13.2079]
>> QUESTION #289   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-13.3413, -12.7284, -13.9903, -12.6023]
>> QUESTION #290   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.6397, -13.3656, -12.4955, -12.117]
>> QUESTION #291   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-9.9347, -11.3023, -10.9883, -14.8075]
>> QUESTION #292   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.9513, -10.7593, -11.2401, -10.0857]
>> QUESTION #293   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.7834, -11.7776, -11.613, -11.1246]
>> QUESTION #294   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.432, -12.3453, -12.5769, -12.6932]
>> QUESTION #295   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-13.5141, -14.3069, -13.3658, -13.1681]
>> QUESTION #296   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-14.3322, -13.4645, -14.6256, -15.3122]
>> QUESTION #297   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.0924, -13.6351, -11.3708, -13.2774]
>> QUESTION #298   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-13.282, -11.087, -12.0384, -11.3844]
>> QUESTION #299   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-13.1294, -12.95, -9.7648, -11.0972]
>> QUESTION #300   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.7452, -11.1127, -10.656, -10.6787]
>> QUESTION #301   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-12.448, -12.9115, -10.7758, -11.8515]
>> QUESTION #302   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.1169, -12.2948, -11.7375, -12.0741]
>> QUESTION #303   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.8467, -12.284, -14.2544, -11.8203]
>> QUESTION #304   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.9393, -11.1368, -11.1436, -10.9684]
>> QUESTION #305   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.3826, -12.3437, -16.0743, -12.9371]
>> QUESTION #306   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-16.7437, -14.7767, -14.6831, -14.2353]
>> QUESTION #307   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.7756, -9.3795, -9.8647, -10.8184]
>> QUESTION #308   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-9.8314, -9.8294, -9.5638, -9.0045]
>> QUESTION #309   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.9148, -11.3301, -11.3659, -10.6217]
>> QUESTION #310   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.1113, -11.7798, -11.7908, -12.0256]
>> QUESTION #311   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-10.0549, -9.9001, -12.0468, -12.1758]
>> QUESTION #312   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.2887, -12.0068, -10.5455, -10.4556]
>> QUESTION #313   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.9796, -12.2911, -12.352, -12.5002]
>> QUESTION #314   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.3987, -11.2069, -12.3517, -10.0334]
>> QUESTION #315   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.222, -10.7418, -9.5807, -13.2518]
>> QUESTION #316   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-9.8142, -10.1493, -9.8909, -8.8672]
>> QUESTION #317   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.7048, -9.9964, -10.6084, -12.0297]
>> QUESTION #318   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.8831, -11.0516, -11.8641, -10.9992]
>> QUESTION #319   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.3885, -10.3295, -10.1052, -10.1111]
>> QUESTION #320   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-13.119, -9.7826, -4.726, -12.9378]
>> QUESTION #321   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-13.9872, -12.2457, -11.9745, -10.529]
>> QUESTION #322   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.7998, -12.3755, -12.5616, -12.6605]
>> QUESTION #323   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.3309, -12.608, -13.475, -11.6144]
>> QUESTION #324   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.8867, -11.0713, -10.9221, -11.6897]
>> QUESTION #325   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-14.9369, -11.9093, -14.2375, -11.4773]
>> QUESTION #326   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.636, -12.3641, -11.7308, -12.3452]
>> QUESTION #327   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.1328, -11.2597, -12.1113, -12.1755]
>> QUESTION #328   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-17.4387, -11.6743, -7.1245, -12.483]
>> QUESTION #329   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-13.4922, -15.7528, -9.4279, -13.0825]
>> QUESTION #330   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-12.7533, -12.6848, -11.8008, -11.766]
>> QUESTION #331   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.1365, -11.6776, -11.5791, -10.8743]
>> QUESTION #332   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.0952, -11.1311, -11.2803, -10.7784]
>> QUESTION #333   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.7479, -13.3113, -13.5137, -12.3543]
>> QUESTION #334   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.1149, -10.7012, -10.8049, -9.4167]
>> QUESTION #335   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.5079, -10.8908, -10.4633, -11.7256]
>> QUESTION #336   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.2843, -10.9019, -11.5639, -10.785]
>> QUESTION #337   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-14.4642, -12.9966, -14.9231, -14.198]
>> QUESTION #338   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-12.5331, -12.0983, -13.4624, -12.0826]
>> QUESTION #339   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.7841, -10.1674, -9.6815, -10.6746]
>> QUESTION #340   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.9499, -12.1041, -9.7076, -12.0313]
>> QUESTION #341   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.3102, -11.5428, -11.9619, -9.3567]
>> QUESTION #342   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.1929, -10.5466, -10.1027, -10.0646]
>> QUESTION #343   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.4393, -11.8191, -11.2075, -11.576]
>> QUESTION #344   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.6942, -13.7679, -9.9245, -9.6534]
>> QUESTION #345   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.6968, -9.7545, -9.1768, -8.6071]
>> QUESTION #346   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.1231, -10.1721, -10.1245, -10.6557]
>> QUESTION #347   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.5938, -13.5501, -11.3775, -12.1484]
>> QUESTION #348   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.9643, -11.7102, -13.7677, -13.1823]
>> QUESTION #349   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-13.1578, -11.2085, -10.5603, -10.4778]
>> QUESTION #350   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.439, -11.8116, -11.4779, -11.5387]
>> QUESTION #351   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.8394, -10.467, -12.0824, -11.7441]
>> QUESTION #352   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.4673, -10.1447, -10.4614, -10.4377]
>> QUESTION #353   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-10.955, -9.4318, -10.7694, -11.7914]
>> QUESTION #354   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-9.7821, -9.7504, -9.7716, -9.8246]
>> QUESTION #355   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.3625, -11.6875, -11.394, -12.9931]
>> QUESTION #356   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-12.1371, -11.8453, -11.8528, -11.8071]
>> QUESTION #357   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-16.4622, -15.2166, -9.7527, -10.9585]
>> QUESTION #358   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-13.1115, -13.6984, -13.6953, -12.8559]
>> QUESTION #359   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.0594, -8.919, -10.8761, -11.3869]
>> QUESTION #360   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-10.8955, -11.796, -10.45, -12.3922]
>> QUESTION #361   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.0604, -14.3552, -12.0503, -12.2791]
>> QUESTION #362   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.8262, -12.5614, -13.7802, -12.1895]
>> QUESTION #363   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.5818, -10.5457, -11.0877, -9.8077]
>> QUESTION #364   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-12.1237, -10.7465, -10.9269, -11.7567]
>> QUESTION #365   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.505, -11.2088, -12.71, -12.2404]
>> QUESTION #366   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.4055, -11.8082, -11.2566, -11.3488]
>> QUESTION #367   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.2446, -11.3016, -11.5969, -10.4739]
>> QUESTION #368   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.2085, -12.4746, -12.3193, -12.1179]
>> QUESTION #369   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.6711, -10.885, -13.3743, -12.7431]
>> QUESTION #370   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.5484, -10.9856, -11.2848, -10.5497]
