================================================================================
Experiment Configuration
================================================================================
Dataset: RACE-500
Model Family: gpt-j
Model Version: EleutherAI/gpt-j-6B
Answer Mode: index-desc
================================================================================
Experiment Appendix
================================================================================
>> QUESTION #1     | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.6057, -11.8298, -11.5001, -15.1516]
>> QUESTION #186   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-12.086, -12.6603, -12.7, -11.9394]
>> QUESTION #187   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-13.2792, -12.6262, -12.5134, -16.6805]
>> QUESTION #188   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-13.2053, -13.2845, -12.5169, -13.077]
>> QUESTION #189   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.1752, -11.2007, -12.1386, -10.9772]
>> QUESTION #190   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-13.7365, -12.2516, -11.5423, -13.8897]
>> QUESTION #191   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.4373, -10.9628, -11.2003, -11.3238]
>> QUESTION #192   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.8173, -13.031, -13.6271, -12.425]
>> QUESTION #193   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.8137, -12.3755, -12.4969, -12.2446]
>> QUESTION #194   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-9.7951, -10.9159, -10.4259, -10.5394]
>> QUESTION #195   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.2966, -11.824, -12.5549, -11.501]
>> QUESTION #196   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.681, -11.8299, -12.5457, -13.353]
>> QUESTION #197   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.4763, -11.5429, -11.7644, -11.4447]
>> QUESTION #198   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.4273, -10.2784, -10.9985, -11.3129]
>> QUESTION #199   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.6384, -11.9295, -11.3701, -11.4775]
>> QUESTION #200   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.9262, -13.1843, -14.0724, -12.572]
>> QUESTION #201   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.4579, -12.6085, -13.1643, -13.3679]
>> QUESTION #202   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.0756, -10.5601, -11.338, -11.9105]
>> QUESTION #203   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.0815, -13.4369, -13.5221, -14.0063]
>> QUESTION #204   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.4209, -10.8273, -11.1165, -11.3085]
>> QUESTION #205   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.1948, -10.693, -11.3039, -10.5445]
>> QUESTION #206   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-9.2269, -9.3297, -10.0777, -10.8062]
>> QUESTION #207   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.1613, -13.4909, -12.8191, -12.1001]
>> QUESTION #208   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.6982, -11.2185, -11.5476, -12.7327]
>> QUESTION #209   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.4052, -12.4959, -12.2002, -13.0813]
>> QUESTION #210   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.7473, -11.997, -11.4069, -10.4398]
>> QUESTION #211   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.5579, -12.5479, -12.1784, -12.5778]
>> QUESTION #212   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.1443, -13.2599, -11.3452, -10.203]
>> QUESTION #213   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.9882, -12.1613, -12.5883, -12.3705]
>> QUESTION #214   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.8473, -13.7057, -12.6334, -14.7162]
>> QUESTION #215   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.5937, -11.3773, -12.14, -11.7569]
>> QUESTION #216   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-14.2432, -11.337, -11.1972, -12.2628]
>> QUESTION #217   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.4722, -11.7292, -11.771, -12.0615]
>> QUESTION #218   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.5386, -13.0888, -13.2057, -13.6654]
>> QUESTION #219   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-12.3194, -11.5496, -13.5209, -12.701]
>> QUESTION #220   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-13.1724, -14.0634, -13.118, -14.5869]
>> QUESTION #221   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-13.0152, -13.2502, -12.5108, -12.7231]
>> QUESTION #222   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.9367, -11.8233, -12.0138, -12.6471]
>> QUESTION #223   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-13.0348, -13.4654, -14.4834, -12.7197]
>> QUESTION #224   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.5773, -12.4949, -10.9639, -11.8689]
>> QUESTION #225   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-12.9191, -12.2038, -12.5479, -12.5248]
>> QUESTION #226   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.2094, -12.1596, -11.9123, -10.6866]
>> QUESTION #227   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.6547, -10.3776, -11.2962, -11.7739]
>> QUESTION #228   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.8066, -11.6267, -10.9128, -11.694]
>> QUESTION #229   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.4061, -11.2653, -11.2537, -11.3851]
>> QUESTION #230   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-12.229, -13.4426, -13.055, -11.6397]
>> QUESTION #231   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-13.6362, -11.1549, -12.1213, -11.5145]
>> QUESTION #232   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.3796, -13.8575, -13.1377, -13.4348]
>> QUESTION #233   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.4402, -11.8788, -12.595, -12.2988]
>> QUESTION #234   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.7195, -10.4647, -10.6639, -11.2031]
>> QUESTION #235   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-12.9464, -12.6196, -12.4767, -13.1619]
>> QUESTION #236   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.6438, -11.793, -12.0003, -11.5751]
>> QUESTION #237   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-12.0182, -11.7608, -12.7885, -12.2433]
>> QUESTION #238   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.1479, -11.2805, -11.3428, -10.6879]
>> QUESTION #239   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.4066, -12.367, -12.0583, -13.3058]
>> QUESTION #240   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.571, -13.2506, -11.8338, -11.8912]
>> QUESTION #241   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.7419, -10.2987, -11.5734, -11.2336]
>> QUESTION #242   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.7623, -10.887, -10.2098, -11.7156]
>> QUESTION #243   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.1654, -13.3299, -13.8359, -14.464]
>> QUESTION #244   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-9.681, -10.4761, -12.1337, -10.8949]
>> QUESTION #245   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.0493, -11.6432, -11.5219, -12.0527]
>> QUESTION #246   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.1911, -10.6966, -11.0634, -11.2331]
>> QUESTION #247   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.2089, -12.1492, -12.1181, -12.3863]
>> QUESTION #248   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.6123, -13.1466, -12.9175, -12.1352]
>> QUESTION #249   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.4778, -11.9445, -11.77, -12.0939]
>> QUESTION #250   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.794, -11.3088, -11.5811, -11.2396]
>> QUESTION #251   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.3482, -11.8658, -9.9466, -10.9907]
>> QUESTION #252   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-14.8074, -13.3763, -12.7108, -12.9464]
>> QUESTION #253   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.5392, -12.6131, -11.6558, -10.5883]
>> QUESTION #254   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.8627, -14.2727, -10.5134, -13.9276]
>> QUESTION #255   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.6128, -10.2822, -11.5644, -11.515]
>> QUESTION #256   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.4997, -11.4664, -11.4065, -13.085]
>> QUESTION #257   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.2539, -11.6627, -11.9655, -11.9028]
>> QUESTION #258   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.3423, -11.7176, -13.3947, -12.1829]
>> QUESTION #259   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-11.9115, -10.5172, -10.3055, -13.9753]
>> QUESTION #260   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.8142, -12.0876, -13.0066, -12.3433]
>> QUESTION #261   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-12.1281, -10.2299, -12.6846, -10.8588]
>> QUESTION #262   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.1744, -12.9881, -12.0973, -13.0742]
>> QUESTION #263   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.0816, -9.9446, -9.7637, -9.3685]
>> QUESTION #264   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.3937, -11.56, -12.1694, -14.4861]
>> QUESTION #265   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.3977, -10.3368, -12.2241, -11.8368]
>> QUESTION #266   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.2843, -12.9508, -12.3963, -12.4221]
>> QUESTION #267   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-13.1704, -12.2207, -13.0648, -14.9873]
>> QUESTION #268   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.98, -11.5473, -11.8091, -12.0124]
>> QUESTION #269   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.1861, -11.4643, -11.8479, -12.5123]
>> QUESTION #270   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.946, -13.2799, -14.1223, -13.9843]
>> QUESTION #271   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.8017, -12.5154, -13.0509, -14.1296]
>> QUESTION #272   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-15.2466, -14.0889, -12.8672, -12.5615]
>> QUESTION #273   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-13.8184, -12.7197, -11.3554, -12.8159]
>> QUESTION #274   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.3853, -10.4301, -11.8558, -14.2824]
>> QUESTION #275   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.7635, -13.5172, -12.3967, -12.8711]
>> QUESTION #276   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-12.3404, -12.7865, -12.9916, -12.9911]
>> QUESTION #277   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.6358, -11.4728, -13.4614, -14.4918]
>> QUESTION #278   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.4408, -9.879, -11.6316, -11.8884]
>> QUESTION #279   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.3122, -11.1133, -12.272, -11.8732]
>> QUESTION #280   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.1958, -12.4942, -12.4431, -13.0779]
>> QUESTION #281   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.987, -10.6183, -9.643, -10.6261]
>> QUESTION #282   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-11.847, -11.2737, -11.5663, -13.6688]
>> QUESTION #283   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.9861, -10.4037, -11.3067, -12.0981]
>> QUESTION #284   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.4844, -12.5246, -11.9788, -13.0267]
>> QUESTION #285   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.9549, -11.5758, -11.6368, -11.146]
>> QUESTION #286   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.5802, -12.457, -12.3392, -13.138]
>> QUESTION #287   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.9461, -12.2137, -11.966, -13.2154]
>> QUESTION #288   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.3346, -11.2599, -11.5832, -13.2917]
>> QUESTION #289   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-13.3764, -12.691, -13.9852, -12.9613]
>> QUESTION #290   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.2873, -13.7489, -13.0241, -12.7934]
>> QUESTION #291   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.5113, -12.252, -11.7925, -15.2074]
>> QUESTION #292   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.7826, -11.8681, -12.809, -12.0531]
>> QUESTION #293   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.4954, -12.4497, -12.0296, -11.8603]
>> QUESTION #294   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.946, -12.7041, -13.3884, -13.1878]
>> QUESTION #295   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-14.0707, -14.6898, -13.6418, -13.3699]
>> QUESTION #296   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-14.2891, -14.4058, -14.5726, -14.6847]
>> QUESTION #297   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.5307, -14.228, -12.3341, -13.8567]
>> QUESTION #298   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-13.6116, -11.919, -12.8114, -12.135]
>> QUESTION #299   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.9103, -13.4978, -12.0673, -12.6531]
>> QUESTION #300   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.1216, -12.0919, -12.1602, -11.933]
>> QUESTION #301   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-12.9668, -13.3618, -11.662, -12.4557]
>> QUESTION #302   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-13.3201, -13.1616, -12.5367, -12.0573]
>> QUESTION #303   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.8393, -12.6258, -14.184, -12.5351]
>> QUESTION #304   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-13.0868, -13.0064, -12.115, -11.5938]
>> QUESTION #305   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.262, -12.1584, -14.5388, -12.621]
>> QUESTION #306   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-14.8771, -14.2176, -14.3604, -13.1237]
>> QUESTION #307   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.5256, -10.5236, -10.6408, -11.5972]
>> QUESTION #308   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.1938, -11.416, -11.5674, -10.5022]
>> QUESTION #309   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-11.3563, -10.4925, -11.9722, -11.6427]
>> QUESTION #310   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.1732, -12.3033, -12.2511, -12.5461]
>> QUESTION #311   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.6428, -11.5537, -12.3116, -12.1871]
>> QUESTION #312   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.8491, -13.2265, -11.531, -11.9453]
>> QUESTION #313   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.8255, -12.9242, -12.7713, -14.206]
>> QUESTION #314   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.5378, -11.5409, -12.5844, -11.094]
>> QUESTION #315   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.6265, -11.6078, -10.5265, -13.0793]
>> QUESTION #316   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.1969, -11.0149, -10.8408, -10.4282]
>> QUESTION #317   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.4668, -11.5522, -11.5219, -12.7197]
>> QUESTION #318   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.6964, -12.4497, -12.8059, -12.323]
>> QUESTION #319   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.8133, -10.8934, -10.8974, -11.0761]
>> QUESTION #320   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.467, -9.6657, -8.8862, -11.8236]
>> QUESTION #321   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.4625, -10.2857, -9.6841, -9.7149]
>> QUESTION #322   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-12.8985, -13.0514, -12.9573, -13.1822]
>> QUESTION #323   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.6753, -12.9906, -13.4026, -12.919]
>> QUESTION #324   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.4959, -11.7275, -11.7033, -12.5962]
>> QUESTION #325   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-15.6216, -12.6453, -14.7174, -12.8354]
>> QUESTION #326   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-13.1205, -13.5459, -12.6533, -13.0972]
>> QUESTION #327   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.954, -12.2384, -11.9283, -11.9792]
>> QUESTION #328   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-15.8605, -12.076, -8.9992, -11.6412]
>> QUESTION #329   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-13.2716, -15.2356, -10.033, -13.1572]
>> QUESTION #330   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.6533, -10.6853, -10.6478, -10.6327]
>> QUESTION #331   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.1883, -11.9262, -11.7979, -11.3221]
>> QUESTION #332   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.7584, -12.0765, -12.1612, -12.1114]
>> QUESTION #333   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.7179, -13.3685, -13.5744, -12.4274]
>> QUESTION #334   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.339, -11.9713, -11.7178, -10.9538]
>> QUESTION #335   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.4412, -10.6943, -11.2903, -10.9478]
>> QUESTION #336   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.543, -11.8309, -12.2603, -11.5077]
>> QUESTION #337   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-12.6539, -12.0952, -13.4018, -13.1557]
>> QUESTION #338   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-13.1255, -12.8348, -14.0355, -12.9243]
>> QUESTION #339   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.8324, -11.9883, -12.2614, -11.8976]
>> QUESTION #340   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.1448, -12.8938, -11.9231, -12.9379]
>> QUESTION #341   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.1647, -12.4586, -12.1008, -10.4016]
>> QUESTION #342   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.1666, -11.398, -11.3795, -11.2757]
>> QUESTION #343   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.2377, -11.8407, -11.7704, -11.6099]
>> QUESTION #344   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.7894, -10.9359, -10.6951, -10.4349]
>> QUESTION #345   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.8246, -10.4351, -10.9353, -10.2078]
>> QUESTION #346   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.1619, -11.582, -11.0561, -11.5387]
>> QUESTION #347   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.6358, -13.966, -11.9132, -12.7276]
>> QUESTION #348   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.1151, -11.0075, -11.0613, -11.4365]
>> QUESTION #349   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-13.8066, -11.5404, -12.2849, -12.3553]
>> QUESTION #350   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.8797, -12.2341, -12.0409, -12.5023]
>> QUESTION #351   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.1554, -10.8969, -11.3831, -11.8825]
>> QUESTION #352   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.7377, -11.9958, -12.1418, -12.7829]
>> QUESTION #353   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-11.1698, -10.1158, -11.6121, -12.0729]
>> QUESTION #354   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.8195, -10.6754, -10.623, -10.39]
>> QUESTION #355   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.24, -12.3234, -11.9992, -13.9274]
>> QUESTION #356   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.4577, -13.0222, -13.0188, -12.9401]
>> QUESTION #357   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-14.9549, -13.1245, -11.7741, -11.7586]
>> QUESTION #358   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.9902, -11.9259, -13.4179, -12.4944]
>> QUESTION #359   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-9.9622, -9.7522, -10.93, -10.1615]
>> QUESTION #360   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.3266, -11.8892, -11.6314, -12.3302]
>> QUESTION #361   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.1153, -14.9624, -13.0396, -12.8123]
>> QUESTION #362   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-12.2514, -13.6311, -14.2588, -13.2954]
>> QUESTION #363   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.2276, -9.3041, -9.9147, -9.1531]
>> QUESTION #364   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-11.0365, -10.7274, -11.175, -11.4737]
>> QUESTION #365   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.9384, -11.9406, -13.2537, -12.6354]
>> QUESTION #366   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.7821, -13.093, -12.5386, -12.9106]
>> QUESTION #367   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.2738, -11.6124, -12.1291, -11.4774]
>> QUESTION #368   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.8108, -12.3907, -12.743, -12.6342]
>> QUESTION #369   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-12.2681, -11.6686, -12.5368, -12.7247]
>> QUESTION #370   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.0496, -11.2251, -11.4149, -11.333]
>> QUESTION #371   | Ground Truth: 3 | Answer: 3 | ✔
