================================================================================
Experiment Configuration
================================================================================
Dataset: cqa-500
Model Family: gpt-j
Model Version: EleutherAI/gpt-j-6B
Answer Mode: desc
================================================================================
Experiment Appendix
================================================================================
>> QUESTION #1     | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.4734, -9.8937, -9.2548, -9.6819]
>> QUESTION #186   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.1474, -13.2644, -10.9242, -9.592]
>> QUESTION #187   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.1103, -9.7939, -11.2334, -10.6962]
>> QUESTION #188   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.535, -10.9862, -10.3409, -9.263]
>> QUESTION #189   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-12.1321, -11.5467, -9.4367, -11.862]
>> QUESTION #190   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.1712, -11.0229, -10.5633, -10.8431]
>> QUESTION #191   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.8887, -12.0451, -10.9581, -11.6223]
>> QUESTION #192   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.1351, -9.6491, -9.5961, -11.2537]
>> QUESTION #193   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.14, -12.3323, -10.4697, -10.1875]
>> QUESTION #194   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.4993, -13.0692, -9.4128, -11.9728]
>> QUESTION #195   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.851, -12.0608, -10.9315, -9.1709]
>> QUESTION #196   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-9.7247, -10.9267, -11.0373, -9.1989]
>> QUESTION #197   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.3327, -9.6136, -10.0911, -11.1339]
>> QUESTION #198   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.5862, -12.0345, -12.9936, -12.6932]
>> QUESTION #199   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-13.5551, -13.8463, -9.6505, -10.751]
>> QUESTION #200   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.3838, -9.4087, -9.3971, -8.6416]
>> QUESTION #201   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.6347, -10.6156, -10.4774, -11.338]
>> QUESTION #202   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-9.9916, -9.61, -10.8791, -9.0654]
>> QUESTION #203   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-12.8328, -12.5083, -13.2335, -12.2021]
>> QUESTION #204   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.4307, -11.1896, -11.0616, -11.0291]
>> QUESTION #205   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.9666, -11.228, -11.7961, -13.2201]
>> QUESTION #206   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-13.2866, -12.2185, -11.2088, -9.8498]
>> QUESTION #207   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-9.4587, -9.4445, -9.6285, -8.9683]
>> QUESTION #208   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.8744, -10.4425, -10.1159, -9.2076]
>> QUESTION #209   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.9012, -10.0889, -9.6348, -9.8737]
>> QUESTION #210   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.3171, -10.998, -10.9327, -9.6199]
>> QUESTION #211   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-9.7226, -8.4092, -11.2101, -10.1746]
>> QUESTION #212   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.4408, -11.6233, -12.6062, -11.8668]
>> QUESTION #213   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-9.6995, -10.5939, -10.2706, -8.9207]
>> QUESTION #214   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.3172, -9.5787, -10.488, -11.4123]
>> QUESTION #215   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.9302, -11.8664, -9.6684, -9.72]
>> QUESTION #216   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.0529, -12.1569, -9.4866, -10.7881]
>> QUESTION #217   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.134, -9.8744, -12.1252, -10.0818]
>> QUESTION #218   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.4492, -10.9378, -11.0609, -9.8059]
>> QUESTION #219   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.3268, -10.34, -10.2439, -9.2513]
>> QUESTION #220   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-12.1434, -9.5678, -11.5267, -14.7613]
>> QUESTION #221   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.2765, -9.9675, -10.5102, -11.2189]
>> QUESTION #222   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.1557, -9.4494, -9.8751, -10.2262]
>> QUESTION #223   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-9.7216, -11.2655, -13.1285, -10.9863]
>> QUESTION #224   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.4725, -10.7709, -10.6232, -9.079]
>> QUESTION #225   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-13.633, -16.8924, -18.8778, -19.0814]
>> QUESTION #226   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.7592, -10.2614, -9.8529, -11.3122]
>> QUESTION #227   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.9339, -9.8399, -9.0577, -9.6547]
>> QUESTION #228   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.5111, -10.4354, -11.4057, -9.1876]
>> QUESTION #229   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-11.1511, -10.4062, -10.1404, -12.9604]
>> QUESTION #230   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.3627, -11.3467, -9.6698, -11.4503]
>> QUESTION #231   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.7711, -11.6516, -10.3291, -10.8302]
>> QUESTION #232   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-10.1079, -10.4887, -9.7977, -9.6418]
>> QUESTION #233   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.098, -11.3417, -11.0744, -9.0803]
>> QUESTION #234   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.6538, -11.065, -10.6211, -9.0433]
>> QUESTION #235   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.4862, -10.1766, -10.697, -9.0924]
>> QUESTION #236   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.7954, -12.0745, -10.3685, -9.9714]
>> QUESTION #237   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-11.5318, -11.8286, -12.3168, -10.7521]
>> QUESTION #238   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.3592, -9.9696, -11.7085, -12.655]
>> QUESTION #239   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.9217, -9.355, -9.2789, -9.8369]
>> QUESTION #240   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-13.6264, -9.7263, -11.0337, -10.1342]
>> QUESTION #241   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.7694, -10.1643, -10.5382, -10.2601]
>> QUESTION #242   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-13.6747, -13.4151, -12.8577, -13.7849]
>> QUESTION #243   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.3593, -9.7733, -10.3846, -10.4233]
>> QUESTION #244   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.9355, -11.0629, -9.5059, -10.5333]
>> QUESTION #245   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-10.4953, -10.0758, -12.7949, -12.6733]
>> QUESTION #246   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.1062, -11.3101, -10.2662, -9.4796]
>> QUESTION #247   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-9.6634, -10.3825, -10.613, -8.9514]
>> QUESTION #248   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.0046, -11.3821, -10.7956, -10.6017]
>> QUESTION #249   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.4193, -11.278, -9.5012, -9.1591]
>> QUESTION #250   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.5154, -11.8452, -11.4685, -8.9061]
>> QUESTION #251   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-9.841, -10.2468, -10.712, -8.61]
>> QUESTION #252   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.2857, -10.9845, -10.3567, -11.8125]
>> QUESTION #253   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.8881, -11.207, -10.4488, -11.7053]
>> QUESTION #254   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-9.705, -9.798, -8.9405, -9.3776]
>> QUESTION #255   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-9.6267, -9.8206, -8.6125, -10.3028]
>> QUESTION #256   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.7307, -11.011, -11.0882, -11.8992]
>> QUESTION #257   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.3136, -10.9714, -10.6155, -9.2961]
>> QUESTION #258   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.4547, -12.0999, -10.7004, -11.1369]
>> QUESTION #259   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-10.5024, -9.865, -10.239, -8.9793]
>> QUESTION #260   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.3291, -10.6271, -11.9214, -9.486]
>> QUESTION #261   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.1236, -11.6988, -13.2806, -11.4083]
>> QUESTION #262   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.2122, -10.3178, -10.8752, -11.5896]
>> QUESTION #263   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.5575, -10.6106, -10.3478, -9.5274]
>> QUESTION #264   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.7884, -9.5396, -10.9544, -10.7507]
>> QUESTION #265   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-12.303, -9.8592, -10.7505, -10.5677]
>> QUESTION #266   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.0742, -10.0928, -10.0067, -10.7318]
>> QUESTION #267   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.7977, -10.406, -10.0217, -10.1023]
>> QUESTION #268   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.6452, -10.913, -10.0678, -10.9904]
>> QUESTION #269   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.8515, -9.8553, -12.8259, -12.5501]
>> QUESTION #270   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-9.8519, -9.5719, -9.519, -10.3765]
>> QUESTION #271   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.4362, -11.2893, -10.8137, -10.105]
>> QUESTION #272   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.5831, -12.6192, -9.8379, -12.2943]
>> QUESTION #273   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.4773, -11.5209, -11.2254, -11.1828]
>> QUESTION #274   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.3597, -11.1036, -12.0948, -9.5255]
>> QUESTION #275   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.2634, -10.2707, -11.7569, -11.1988]
>> QUESTION #276   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.2171, -10.1027, -11.2737, -9.0482]
>> QUESTION #277   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.4032, -10.5008, -10.1871, -9.8596]
>> QUESTION #278   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.4842, -10.6034, -12.4763, -9.3061]
>> QUESTION #279   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.3935, -9.8351, -10.9287, -9.3836]
>> QUESTION #280   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-10.7252, -9.7515, -10.8975, -9.9136]
>> QUESTION #281   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.9833, -11.8137, -11.2375, -10.9544]
>> QUESTION #282   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.3008, -10.512, -9.3548, -10.1756]
>> QUESTION #283   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.481, -11.1978, -10.5337, -10.3548]
>> QUESTION #284   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.4463, -10.8231, -10.8631, -10.418]
>> QUESTION #285   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.3488, -10.3122, -9.1627, -9.3805]
>> QUESTION #286   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.2904, -12.3701, -12.5198, -11.8911]
>> QUESTION #287   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.8963, -11.3228, -9.0511, -10.8245]
>> QUESTION #288   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.7875, -10.8973, -10.1671, -9.4779]
>> QUESTION #289   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.8918, -10.8331, -9.2923, -11.1236]
>> QUESTION #290   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.7421, -8.2318, -9.5169, -8.5452]
>> QUESTION #291   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.4788, -11.7566, -10.3882, -10.4363]
>> QUESTION #292   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.9203, -11.6214, -11.7849, -8.8336]
>> QUESTION #293   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.8654, -10.8511, -10.5503, -9.9778]
>> QUESTION #294   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.2855, -10.4834, -10.5191, -10.8658]
>> QUESTION #295   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.4049, -11.2519, -12.1712, -11.2573]
>> QUESTION #296   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-9.9902, -9.0221, -9.6354, -8.6517]
>> QUESTION #297   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.3695, -10.906, -9.4247, -10.9194]
>> QUESTION #298   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-9.2161, -8.5661, -8.5021, -14.4548]
>> QUESTION #299   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.9577, -10.0014, -11.0175, -10.6682]
>> QUESTION #300   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.8854, -10.8011, -10.9527, -8.9163]
>> QUESTION #301   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-9.9316, -10.9447, -10.6046, -9.6294]
>> QUESTION #302   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-9.3836, -9.3248, -9.6944, -9.4231]
>> QUESTION #303   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.636, -10.6941, -10.5257, -9.3494]
>> QUESTION #304   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-12.0785, -10.8257, -11.5408, -10.6778]
>> QUESTION #305   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-9.9599, -11.6899, -9.8409, -8.662]
>> QUESTION #306   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.4374, -10.6835, -8.9034, -13.1941]
>> QUESTION #307   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.0571, -9.9509, -11.6253, -12.2268]
>> QUESTION #308   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-14.3429, -9.9137, -9.4901, -10.6793]
>> QUESTION #309   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.2156, -10.5932, -11.6632, -10.3724]
>> QUESTION #310   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.0525, -11.0053, -10.5702, -11.253]
>> QUESTION #311   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.0892, -10.7949, -11.9101, -8.8914]
>> QUESTION #312   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.2245, -9.1098, -10.5806, -8.8087]
>> QUESTION #313   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.3342, -11.3374, -10.7418, -8.9964]
>> QUESTION #314   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.2789, -10.5742, -9.9186, -10.4973]
>> QUESTION #315   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.8778, -9.5934, -11.6556, -10.0518]
>> QUESTION #316   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.1663, -10.6854, -9.1772, -9.6567]
>> QUESTION #317   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-9.629, -10.8958, -10.5788, -9.5005]
>> QUESTION #318   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.258, -11.0273, -10.1239, -11.0239]
>> QUESTION #319   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.1143, -10.6755, -11.8608, -10.4166]
>> QUESTION #320   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.0039, -9.927, -10.2033, -11.1136]
>> QUESTION #321   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.9136, -12.0004, -11.7233, -9.0229]
>> QUESTION #322   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-13.4058, -11.8341, -11.7273, -11.2494]
>> QUESTION #323   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.7283, -12.3489, -9.1864, -10.572]
>> QUESTION #324   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.2617, -12.5332, -10.6786, -9.1463]
>> QUESTION #325   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-11.6229, -11.802, -11.5442, -11.6395]
>> QUESTION #326   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.5849, -10.4924, -10.4752, -10.5443]
>> QUESTION #327   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.3934, -11.2894, -8.849, -10.2617]
>> QUESTION #328   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.0269, -9.6007, -9.6006, -10.1772]
>> QUESTION #329   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.3047, -9.7917, -10.8206, -8.9744]
>> QUESTION #330   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.7195, -12.8159, -9.8355, -11.5148]
>> QUESTION #331   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-9.7883, -9.8203, -10.9548, -8.9955]
>> QUESTION #332   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.9007, -10.6098, -10.1295, -10.382]
>> QUESTION #333   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.4792, -10.6176, -10.9628, -11.3106]
>> QUESTION #334   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.6545, -10.9945, -10.7926, -10.9135]
>> QUESTION #335   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.7228, -12.0505, -10.7704, -8.994]
>> QUESTION #336   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.226, -11.5779, -11.083, -9.3936]
>> QUESTION #337   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-11.4841, -10.236, -10.2862, -9.7202]
>> QUESTION #338   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.1687, -11.3094, -15.6567, -10.7476]
>> QUESTION #339   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.1076, -9.5595, -9.9298, -10.0889]
>> QUESTION #340   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.4988, -10.8743, -9.2039, -10.3754]
>> QUESTION #341   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.4478, -12.5398, -11.988, -10.8702]
>> QUESTION #342   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.2586, -12.05, -9.3507, -9.0197]
>> QUESTION #343   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.2117, -11.051, -9.8558, -11.2445]
>> QUESTION #344   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.307, -11.2623, -10.6749, -9.0571]
>> QUESTION #345   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.9305, -9.9046, -11.6999, -11.1203]
>> QUESTION #346   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-10.8695, -8.4567, -8.6649, -9.5067]
>> QUESTION #347   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.7547, -11.6811, -12.4065, -10.9572]
>> QUESTION #348   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-9.661, -9.9013, -9.4332, -9.2786]
>> QUESTION #349   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.3806, -9.5583, -9.4645, -11.5574]
>> QUESTION #350   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.0281, -12.3531, -10.357, -10.3223]
>> QUESTION #351   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.9986, -11.7471, -9.488, -10.5524]
>> QUESTION #352   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-10.3523, -9.352, -9.6745, -9.8373]
>> QUESTION #353   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-11.8216, -9.9239, -11.0458, -10.4898]
>> QUESTION #354   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.6905, -11.4542, -10.5625, -10.2543]
>> QUESTION #355   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.197, -12.24, -12.164, -13.2484]
>> QUESTION #356   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.443, -11.0777, -11.2749, -10.6652]
>> QUESTION #357   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-10.7267, -11.4179, -9.7562, -10.0963]
>> QUESTION #358   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.071, -11.9906, -10.8556, -10.5467]
>> QUESTION #359   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.8785, -11.4377, -11.0626, -11.0434]
>> QUESTION #360   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.7954, -10.6754, -11.0956, -10.7191]
>> QUESTION #361   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.6542, -11.7603, -15.6329, -11.0145]
>> QUESTION #362   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.7917, -9.6278, -10.2535, -10.4319]
>> QUESTION #363   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.5094, -11.8412, -11.0582, -11.3806]
>> QUESTION #364   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.1048, -10.5417, -10.6218, -9.9822]
>> QUESTION #365   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.2678, -9.6198, -10.92, -9.8677]
>> QUESTION #366   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.7603, -12.1698, -11.3683, -10.9455]
>> QUESTION #367   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.375, -11.8603, -9.7807, -10.3647]
>> QUESTION #368   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.9932, -10.661, -9.9128, -11.6881]
>> QUESTION #369   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-9.4332, -9.5387, -9.0226, -9.0638]
>> QUESTION #370   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.3846, -9.9213, -9.6751, -11.0243]
