================================================================================
Experiment Configuration
================================================================================
Dataset: cqa-500
Model Family: gpt-j
Model Version: EleutherAI/gpt-j-6B
Answer Mode: index
================================================================================
Experiment Appendix
================================================================================
>> QUESTION #1     | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.0007, -8.0286, -9.2074, -9.327]
>> QUESTION #186   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.5462, -8.2883, -8.9799, -7.9672]
>> QUESTION #187   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.8668, -9.1221, -8.7166, -9.0568]
>> QUESTION #188   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.3263, -8.6405, -8.4758, -9.3554]
>> QUESTION #189   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.0291, -8.0328, -9.3208, -9.0823]
>> QUESTION #190   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-7.5228, -6.9698, -9.1163, -9.0953]
>> QUESTION #191   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.5566, -6.8298, -8.5028, -8.1949]
>> QUESTION #192   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-8.3019, -8.6367, -10.4776, -9.8695]
>> QUESTION #193   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.039, -7.5499, -8.1492, -8.1624]
>> QUESTION #194   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.4091, -8.5446, -9.363, -8.3178]
>> QUESTION #195   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.5447, -8.2921, -10.6599, -10.9981]
>> QUESTION #196   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.3355, -8.6202, -8.484, -8.8413]
>> QUESTION #197   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.1837, -7.4883, -7.8281, -8.0741]
>> QUESTION #198   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.609, -8.2278, -8.2819, -7.3266]
>> QUESTION #199   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.0585, -8.4061, -10.035, -9.7152]
>> QUESTION #200   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.7786, -8.9707, -9.6156, -8.584]
>> QUESTION #201   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.2732, -8.1594, -8.2179, -8.2167]
>> QUESTION #202   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.7177, -8.7174, -9.7164, -10.383]
>> QUESTION #203   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.7444, -7.8532, -9.1492, -8.706]
>> QUESTION #204   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.0101, -8.357, -8.3893, -8.7374]
>> QUESTION #205   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-8.1003, -7.7922, -9.5416, -9.4454]
>> QUESTION #206   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.9031, -8.393, -9.6305, -9.2989]
>> QUESTION #207   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.0928, -8.7456, -9.0543, -9.0008]
>> QUESTION #208   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.0282, -8.9563, -10.3683, -9.8495]
>> QUESTION #209   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.1756, -8.1394, -9.558, -8.7646]
>> QUESTION #210   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.1174, -8.8259, -9.3007, -8.8044]
>> QUESTION #211   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.9342, -8.4335, -8.9694, -8.5844]
>> QUESTION #212   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-8.0901, -9.1742, -9.7514, -9.9696]
>> QUESTION #213   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.1831, -8.1839, -8.9017, -7.5927]
>> QUESTION #214   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.2381, -8.8617, -8.8978, -9.2481]
>> QUESTION #215   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.4873, -8.859, -9.7605, -8.9294]
>> QUESTION #216   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.6404, -8.7163, -9.1562, -8.4422]
>> QUESTION #217   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-8.0362, -8.796, -9.4962, -10.6248]
>> QUESTION #218   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.1158, -8.4255, -9.7063, -9.0546]
>> QUESTION #219   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.4917, -7.771, -8.4327, -8.8948]
>> QUESTION #220   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.0894, -9.5268, -9.3906, -8.8427]
>> QUESTION #221   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.0636, -7.8417, -9.1954, -8.1657]
>> QUESTION #222   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.7282, -9.5561, -9.1913, -8.5667]
>> QUESTION #223   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.2255, -8.3253, -8.7791, -8.3976]
>> QUESTION #224   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.5303, -8.7169, -8.8949, -9.6472]
>> QUESTION #225   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.6869, -8.277, -9.3075, -9.0868]
>> QUESTION #226   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.3153, -8.9747, -8.9334, -8.2658]
>> QUESTION #227   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.3095, -8.5049, -9.7348, -9.3144]
>> QUESTION #228   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.2787, -8.7752, -8.9079, -9.2627]
>> QUESTION #229   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-4.9004, -8.7412, -9.7054, -9.6821]
>> QUESTION #230   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.9236, -7.6532, -8.6421, -8.1779]
>> QUESTION #231   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.0526, -8.4971, -8.8257, -8.4434]
>> QUESTION #232   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.2001, -7.6485, -8.767, -8.7048]
>> QUESTION #233   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.1095, -8.7604, -8.7818, -9.4263]
>> QUESTION #234   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.6832, -8.2189, -8.5229, -9.2872]
>> QUESTION #235   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.0594, -8.6731, -9.1485, -10.3162]
>> QUESTION #236   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.1157, -8.2253, -8.3716, -8.8473]
>> QUESTION #237   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.9032, -8.3436, -8.7078, -8.6684]
>> QUESTION #238   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.0369, -8.3158, -7.6554, -7.9796]
>> QUESTION #239   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.7999, -9.2749, -9.5394, -8.6869]
>> QUESTION #240   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.6255, -8.8202, -9.2458, -9.1337]
>> QUESTION #241   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.8704, -7.9492, -9.1188, -9.6731]
>> QUESTION #242   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.0197, -8.0667, -8.806, -7.4382]
>> QUESTION #243   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.2314, -8.289, -8.7867, -8.0932]
>> QUESTION #244   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.6674, -8.676, -9.7242, -8.6677]
>> QUESTION #245   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.0086, -8.1991, -8.7367, -9.078]
>> QUESTION #246   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.1651, -8.8232, -9.332, -8.9351]
>> QUESTION #247   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.5751, -8.319, -8.3351, -9.1445]
>> QUESTION #248   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-8.0373, -8.0618, -8.0415, -7.4467]
>> QUESTION #249   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.8169, -8.2268, -8.7959, -9.6068]
>> QUESTION #250   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.4175, -8.5804, -8.8811, -9.8716]
>> QUESTION #251   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.3599, -7.1793, -8.4949, -8.2948]
>> QUESTION #252   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.2545, -7.9395, -8.83, -8.874]
>> QUESTION #253   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.9456, -7.8649, -9.0111, -8.0993]
>> QUESTION #254   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.6385, -8.8253, -8.9172, -8.6678]
>> QUESTION #255   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.468, -8.093, -8.2348, -7.7784]
>> QUESTION #256   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.7417, -9.0821, -9.4742, -8.8762]
>> QUESTION #257   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.0674, -8.1425, -7.9691, -8.8389]
>> QUESTION #258   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.8036, -7.7602, -8.7928, -8.7745]
>> QUESTION #259   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.5499, -7.7423, -8.7197, -9.6688]
>> QUESTION #260   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.0066, -9.2802, -10.4497, -9.6732]
>> QUESTION #261   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.2249, -7.7191, -8.0994, -8.3551]
>> QUESTION #262   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.7638, -9.1466, -9.8922, -9.5556]
>> QUESTION #263   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.8642, -9.1163, -10.0518, -9.3881]
>> QUESTION #264   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.5915, -8.0834, -8.0606, -8.3671]
>> QUESTION #265   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.1162, -7.814, -8.6066, -9.02]
>> QUESTION #266   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.4049, -8.6837, -9.5968, -8.5306]
>> QUESTION #267   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.5406, -7.4923, -7.9096, -8.0831]
>> QUESTION #268   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.1035, -8.5088, -9.2829, -9.2615]
>> QUESTION #269   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.3165, -8.4446, -8.7234, -8.1707]
>> QUESTION #270   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.0904, -7.6172, -9.2717, -8.2131]
>> QUESTION #271   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.2406, -8.8785, -8.1022, -8.3282]
>> QUESTION #272   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.8179, -7.9143, -9.6684, -9.1721]
>> QUESTION #273   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.0046, -7.5754, -8.8528, -8.7909]
>> QUESTION #274   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.7625, -8.8347, -9.5418, -9.993]
>> QUESTION #275   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.2503, -8.6331, -9.5741, -7.3921]
>> QUESTION #276   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.2445, -8.129, -9.3946, -9.6091]
>> QUESTION #277   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.1362, -8.3777, -8.7033, -8.7724]
>> QUESTION #278   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.8764, -8.5694, -9.1597, -10.2965]
>> QUESTION #279   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.2374, -8.3393, -8.8253, -9.3068]
>> QUESTION #280   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.3126, -7.9728, -8.4136, -9.6077]
>> QUESTION #281   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.76, -7.3438, -8.5899, -7.636]
>> QUESTION #282   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.4731, -7.879, -9.8948, -8.8594]
>> QUESTION #283   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.9821, -7.3351, -8.4429, -7.955]
>> QUESTION #284   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.5043, -8.1389, -9.174, -8.6627]
>> QUESTION #285   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.7511, -8.0981, -9.0469, -8.5962]
>> QUESTION #286   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.284, -8.3762, -9.0148, -9.0975]
>> QUESTION #287   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.4246, -8.1729, -9.5788, -8.7102]
>> QUESTION #288   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.9496, -8.9664, -9.336, -9.6438]
>> QUESTION #289   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.0898, -8.3009, -8.9971, -9.1426]
>> QUESTION #290   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.9899, -7.2095, -8.7136, -8.5209]
>> QUESTION #291   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.0319, -8.3078, -9.314, -9.3261]
>> QUESTION #292   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-8.2843, -8.1158, -9.346, -9.9364]
>> QUESTION #293   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.0727, -8.5437, -8.4561, -8.62]
>> QUESTION #294   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.0251, -8.4562, -9.0978, -9.3115]
>> QUESTION #295   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.6778, -8.7567, -9.1821, -9.2898]
>> QUESTION #296   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.9289, -8.1073, -8.9199, -9.3571]
>> QUESTION #297   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-7.3723, -8.1262, -8.8606, -7.2206]
>> QUESTION #298   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.2109, -8.5056, -9.6682, -9.5851]
>> QUESTION #299   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.8953, -9.3838, -9.2839, -9.1359]
>> QUESTION #300   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.0161, -7.258, -7.6342, -8.5999]
>> QUESTION #301   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.2757, -8.2495, -9.2385, -10.1854]
>> QUESTION #302   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.9799, -8.345, -9.6895, -9.6666]
>> QUESTION #303   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.8193, -7.8989, -8.7109, -9.7861]
>> QUESTION #304   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.9462, -7.9711, -8.7013, -8.2156]
>> QUESTION #305   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.789, -8.5135, -8.6917, -9.0637]
>> QUESTION #306   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.4415, -8.3783, -9.6076, -8.955]
>> QUESTION #307   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.3002, -8.991, -8.8456, -8.2085]
>> QUESTION #308   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.903, -7.8874, -8.4931, -7.4185]
>> QUESTION #309   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.5158, -9.1405, -9.1017, -8.7268]
>> QUESTION #310   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.7831, -8.9837, -9.3084, -8.8001]
>> QUESTION #311   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.8112, -8.5085, -9.0799, -9.6473]
>> QUESTION #312   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.947, -8.9634, -9.2638, -9.6656]
>> QUESTION #313   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.4363, -9.526, -10.7045, -10.4857]
>> QUESTION #314   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-8.6859, -10.0522, -10.4124, -9.0112]
>> QUESTION #315   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.0798, -8.447, -8.3869, -8.4595]
>> QUESTION #316   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-7.639, -8.5512, -8.359, -7.5867]
>> QUESTION #317   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.5017, -8.4062, -9.0901, -8.1131]
>> QUESTION #318   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.763, -7.7377, -9.0954, -8.7935]
>> QUESTION #319   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.0414, -9.0268, -9.3398, -8.8693]
>> QUESTION #320   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.9031, -7.857, -9.2006, -8.4808]
>> QUESTION #321   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.8662, -8.912, -8.7805, -9.4288]
>> QUESTION #322   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.7604, -8.285, -9.4344, -9.3681]
>> QUESTION #323   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.5099, -8.1316, -9.2726, -8.4154]
>> QUESTION #324   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.7782, -8.7629, -8.5666, -9.6879]
>> QUESTION #325   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.5154, -7.2392, -8.1244, -8.0179]
>> QUESTION #326   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.9029, -8.7487, -9.0101, -7.4146]
>> QUESTION #327   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.5215, -7.897, -9.5142, -9.2269]
>> QUESTION #328   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.8533, -7.9726, -8.9354, -8.5291]
>> QUESTION #329   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.0775, -8.5573, -8.8236, -9.5865]
>> QUESTION #330   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.4518, -8.6304, -9.7526, -9.5728]
>> QUESTION #331   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.2762, -8.896, -9.2599, -9.1084]
>> QUESTION #332   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.1326, -7.896, -8.5743, -7.6667]
>> QUESTION #333   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.4743, -8.7319, -8.6693, -8.3567]
>> QUESTION #334   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.7735, -8.6506, -8.676, -7.799]
>> QUESTION #335   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-8.1439, -9.1217, -9.616, -9.6608]
>> QUESTION #336   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.4497, -8.5634, -9.1967, -8.9678]
>> QUESTION #337   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.9077, -9.4897, -9.3267, -9.0437]
>> QUESTION #338   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.2182, -8.003, -8.1474, -8.6103]
>> QUESTION #339   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.3329, -8.8479, -9.2976, -9.081]
>> QUESTION #340   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.6782, -9.7946, -10.294, -9.3859]
>> QUESTION #341   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.5842, -8.3602, -9.2723, -8.6258]
>> QUESTION #342   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.397, -7.9958, -8.7783, -9.469]
>> QUESTION #343   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.0571, -8.245, -9.7611, -8.6428]
>> QUESTION #344   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.0484, -8.3727, -8.4042, -9.539]
>> QUESTION #345   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.1466, -8.2511, -8.4103, -8.0772]
>> QUESTION #346   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.0488, -8.378, -9.4942, -8.2686]
>> QUESTION #347   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.1811, -8.4313, -8.206, -7.4525]
>> QUESTION #348   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.7372, -8.1345, -8.9638, -8.7399]
>> QUESTION #349   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.7231, -7.7327, -9.626, -9.0568]
>> QUESTION #350   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.7398, -9.0503, -8.8345, -8.3151]
>> QUESTION #351   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.212, -8.8613, -10.9719, -9.5437]
>> QUESTION #352   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.0322, -6.8401, -7.1474, -6.0578]
>> QUESTION #353   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.4929, -8.9843, -8.8058, -9.7071]
>> QUESTION #354   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.1739, -7.9434, -8.2778, -8.4469]
>> QUESTION #355   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.4522, -9.2645, -9.1121, -8.7034]
>> QUESTION #356   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.5594, -7.7207, -9.1476, -9.1738]
>> QUESTION #357   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.6007, -7.6455, -9.0476, -8.3827]
>> QUESTION #358   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.1493, -8.3243, -8.7402, -8.1911]
>> QUESTION #359   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.844, -8.0612, -8.7147, -8.5638]
>> QUESTION #360   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.2224, -9.4314, -9.6382, -9.8452]
>> QUESTION #361   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.7023, -10.2371, -9.5617, -10.4054]
>> QUESTION #362   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.4087, -8.3767, -8.2031, -8.3966]
>> QUESTION #363   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.3711, -7.186, -7.4353, -7.4816]
>> QUESTION #364   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.7443, -7.4569, -9.2949, -9.2437]
>> QUESTION #365   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.0209, -8.2192, -8.5809, -7.9695]
>> QUESTION #366   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.6277, -8.103, -9.7143, -8.8223]
>> QUESTION #367   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.0483, -7.8118, -8.5293, -8.102]
>> QUESTION #368   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-7.8955, -7.6546, -9.0678, -8.9344]
>> QUESTION #369   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.5096, -8.1681, -8.6626, -7.9548]
>> QUESTION #370   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.9478, -8.9461, -10.4473, -9.5418]
